Record_ID,Date,Country,Population,New_Cases,New_Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccinations,Positivity_Rate,Hospitalized,ICU_Patients
279,2020-10-05,Germany,106906498,22618,977,17819.0,4799,316652,5646068.0,0.0714,2589.0,177
280,2020-10-06,France,119749432,42989,262,11593.0,31396,472879,27121108.0,0.0909,17768.0,477
281,2020-10-07,UK,151865563,45624,278,,8996,364992,,0.125,,342
282,2020-10-08,Japan,143550365,14789,653,10975.0,3814,88734,26896684.0,0.1667,5411.0,367
283,2020-10-09,France,127809958,6589,697,275.0,6314,59301,695441.0,0.1111,1293.0,208
284,2020-10-10,Canada,176259575,31175,488,9859.0,21316,342925,77106753.0,0.0909,9352.0,330
285,2020-10-11,Brazil,16881335,5862,667,1159.0,4703,70344,1251521.0,0.0833,3423.0,451
286,2020-10-12,Germany,48187920,2381,856,,1626,47620,,0.05,,4
287,2020-10-13,Australia,81099049,37221,617,30189.0,7032,558315,38193218.0,0.0667,35605.0,268
288,2020-10-14,UK,133583605,8794,871,533.0,8261,167086,36619573.0,0.0526,1845.0,169
289,2020-10-15,India,44619220,47914,469,5428.0,42486,622882,12495608.0,0.0769,22092.0,404
290,2020-10-16,Japan,80194970,37210,690,24551.0,12659,372100,54423996.0,0.1,33769.0,167
291,2020-10-17,Australia,24283493,26269,685,23144.0,3125,262690,4718151.0,0.1,10603.0,479
292,2020-10-18,Germany,67584632,447,133,251.0,196,5364,59959826.0,0.0833,168.0,154
293,2020-10-19,UK,157353117,47374,586,46625.0,749,615862,96516529.0,0.0769,4071.0,341
294,2020-10-20,France,32735741,30500,314,25267.0,5233,518500,23020810.0,0.0588,30248.0,458
295,2020-10-21,Italy,189859652,20380,706,16533.0,3847,285320,98661814.0,0.0714,7236.0,112
296,2020-10-22,France,36854597,31338,156,16430.0,14908,501408,27906926.0,0.0625,29910.0,241
297,2020-10-23,France,145288805,43522,845,29209.0,14313,522264,21976893.0,0.0833,29278.0,270
298,2020-10-24,France,189915781,23709,79,5223.0,18486,189672,16578049.0,0.125,16563.0,103
299,2020-10-25,Australia,154733435,35170,153,24387.0,10783,527550,139678118.0,0.0667,7617.0,348
300,2020-10-26,Australia,56137041,46983,597,14948.0,32035,328881,34250710.0,0.1429,3646.0,232
301,2020-10-27,Germany,36418538,33636,425,3700.0,29936,201816,31029682.0,0.1667,1426.0,202
302,2020-10-28,Japan,69305339,197,190,142.0,55,1379,6078694.0,0.1429,88.0,358
303,2020-10-29,Germany,18115421,35465,61,30942.0,4523,709300,1064845.0,0.05,26795.0,92
304,2020-10-30,Australia,37353909,42042,746,14494.0,27548,672672,25667772.0,0.0625,24739.0,192
305,2020-10-31,Canada,22541943,44743,987,1372.0,43371,402687,21928965.0,0.1111,7774.0,91
306,2020-11-01,India,145219226,25759,541,21587.0,4172,309108,932354.0,0.0833,9776.0,237
307,2020-11-02,UK,181791240,47126,557,19331.0,27795,801142,61649978.0,0.0588,30187.0,177
308,2020-11-03,Italy,42640077,18064,193,14367.0,3697,108384,28134760.0,0.1667,512.0,123
309,2020-11-04,India,56319614,4409,103,4134.0,275,83771,40116665.0,0.0526,2004.0,379
310,2020-11-05,India,12874707,26362,449,18684.0,7678,289982,12656491.0,0.0909,4591.0,257
311,2020-11-06,Italy,78648567,15346,835,332.0,15014,230190,77507357.0,0.0667,12657.0,344
312,2020-11-07,UK,87077887,15525,309,1169.0,14356,139725,69961132.0,0.1111,6775.0,153
313,2020-11-08,France,74861069,3994,570,109.0,3885,39940,57337891.0,0.1,2030.0,24
314,2020-11-09,Japan,93453150,42160,687,17181.0,24979,632400,55878146.0,0.0667,9779.0,153
315,2020-11-10,UK,102055262,12050,772,3237.0,8813,241000,32342202.0,0.05,4927.0,439
316,2020-11-11,Japan,190938701,9460,825,1874.0,7586,56760,150964329.0,0.1667,6824.0,285
317,2020-11-12,Canada,143268594,8787,397,4809.0,3978,114231,54582788.0,0.0769,1295.0,472
318,2020-11-13,Germany,121738730,24318,94,6767.0,17551,267498,6917129.0,0.0909,12359.0,344
319,2020-11-14,France,163395248,39513,40,34744.0,4769,434643,157728295.0,0.0909,14222.0,245
320,2020-11-15,USA,57073236,21821,310,21319.0,502,240031,12752274.0,0.0909,15693.0,468
321,2020-11-16,UK,66120611,45588,618,32186.0,13402,774996,61413097.0,0.0588,36181.0,164
322,2020-11-17,Germany,76983125,24947,477,7461.0,17486,399152,41395738.0,0.0625,11784.0,262
323,2020-11-18,UK,134486856,30540,100,4234.0,26306,610800,85961967.0,0.05,12147.0,160
324,2020-11-19,Germany,112113535,2996,576,2090.0,906,26964,2176998.0,0.1111,2266.0,478
325,2020-11-20,UK,157774869,37954,737,10588.0,27366,531356,40912626.0,0.0714,21618.0,117
326,2020-11-21,Canada,102962462,37341,853,,16104,746820,,0.05,,390
327,2020-11-22,Canada,132163226,47419,657,15268.0,32151,900961,22579937.0,0.0526,11092.0,71
328,2020-11-23,India,194357690,35818,500,23757.0,12061,214908,140645258.0,0.1667,4871.0,483
329,2020-11-24,UK,180372745,3179,782,3153.0,26,57222,36907600.0,0.0556,278.0,362
330,2020-11-25,India,41541712,599,223,82.0,517,11381,25045074.0,0.0526,494.0,337
331,2020-11-26,France,131957415,1030,6,188.0,842,5150,2244945.0,0.2,562.0,274
332,2020-11-27,USA,77957369,1123,514,242.0,881,11230,14363501.0,0.1,1073.0,76
333,2020-11-28,Canada,65684579,12578,634,3953.0,8625,163514,54708111.0,0.0769,4379.0,407
334,2020-11-29,UK,107541072,5178,382,1852.0,3326,98382,75833309.0,0.0526,1850.0,153
335,2020-11-30,Japan,184621025,5283,669,5024.0,259,36981,108791064.0,0.1429,3089.0,282
336,2020-12-01,Australia,128776646,3677,652,3639.0,38,36770,11097943.0,0.1,3462.0,222
337,2020-12-02,UK,174115969,21710,579,18586.0,3124,130260,61677475.0,0.1667,18572.0,243
338,2020-12-03,Italy,73771524,3051,946,2747.0,304,39663,72884346.0,0.0769,2695.0,16
339,2020-12-04,Japan,49145106,20610,16,13822.0,6788,185490,47829252.0,0.1111,2521.0,153
340,2020-12-05,Brazil,44607406,36959,246,11456.0,25503,554385,25759483.0,0.0667,5139.0,256
341,2020-12-06,Canada,93840952,3519,100,1729.0,1790,42228,10202996.0,0.0833,2478.0,393
342,2020-12-07,Australia,165783193,39033,406,17644.0,21389,195165,73370664.0,0.2,32152.0,116
343,2020-12-08,Italy,96512341,36243,963,11640.0,24603,652374,24929311.0,0.0556,24908.0,43
344,2020-12-09,Germany,167058439,19357,817,11282.0,8075,135499,22021911.0,0.1429,5053.0,194
345,2020-12-10,USA,192039380,41543,157,16009.0,25534,623145,96824731.0,0.0667,5997.0,2
346,2020-12-11,Brazil,83749915,29146,368,4199.0,24947,378898,13721268.0,0.0769,2860.0,95
347,2020-12-12,India,116690182,29415,570,11238.0,18177,529470,13863742.0,0.0556,2936.0,181
348,2020-12-13,India,149772246,6099,611,1200.0,4899,91485,103411517.0,0.0667,2390.0,211
349,2020-12-14,France,105099150,5550,742,,4583,66600,,0.0833,,350
350,2020-12-15,Australia,103201975,11108,142,,4405,155512,,0.0714,,32
351,2020-12-16,USA,45884394,28486,282,14688.0,13798,398804,32496213.0,0.0714,11833.0,128
352,2020-12-17,USA,67193516,47244,640,14752.0,32492,519684,61453148.0,0.0909,8879.0,155
353,2020-12-18,Australia,2816601,25932,340,5610.0,20322,440844,1382198.0,0.0588,10968.0,220
354,2020-12-19,UK,175761374,38954,139,19265.0,19689,584310,161923291.0,0.0667,31392.0,160
355,2020-12-20,Australia,48684141,26099,991,15642.0,10457,365386,46637826.0,0.0714,18870.0,400
356,2020-12-21,USA,66075276,21357,385,12173.0,9184,363069,24495778.0,0.0588,18476.0,102
357,2020-12-22,Australia,159974732,35758,184,33995.0,1763,679402,56277062.0,0.0526,19092.0,425
358,2020-12-23,Germany,186981554,4532,838,1181.0,3351,90640,37360610.0,0.05,1982.0,129
359,2020-12-24,Australia,177808495,10101,732,3169.0,6932,171717,19854864.0,0.0588,9796.0,245
360,2020-12-25,India,157294938,26267,547,9667.0,16600,472806,145933648.0,0.0556,25910.0,495
361,2020-12-26,UK,97510462,45982,916,10796.0,35186,321874,14679315.0,0.1429,43096.0,340
362,2020-12-27,Japan,96296954,10901,662,863.0,10038,65406,75594147.0,0.1667,5432.0,494
363,2020-12-28,France,116549530,6943,10,6136.0,807,90259,29796480.0,0.0769,6118.0,265
364,2020-12-29,Canada,150785216,38044,704,346.0,37698,456528,119662769.0,0.0833,25633.0,237
365,2020-12-30,India,183416786,38573,707,5775.0,32798,347157,92601477.0,0.1111,31638.0,53
366,2020-12-31,Canada,80304483,27261,942,24448.0,2813,218088,19015320.0,0.125,10220.0,175
367,2021-01-01,USA,123227422,13557,533,5645.0,7912,216912,63909453.0,0.0625,7178.0,369
368,2021-01-02,USA,188035965,29651,326,27450.0,2201,415114,11994515.0,0.0714,740.0,434
369,2021-01-03,Brazil,93094285,42465,111,31694.0,10771,509580,69255529.0,0.0833,36169.0,81
370,2021-01-04,Brazil,89849359,36690,436,6409.0,30281,440280,54364546.0,0.0833,12215.0,327
371,2021-01-05,Italy,177444748,28320,405,27364.0,956,311520,120681873.0,0.0909,14075.0,199
372,2021-01-06,Italy,2194548,46185,219,32699.0,13486,600405,262411.0,0.0769,6668.0,409
373,2021-01-07,USA,145120046,12252,374,,5340,134772,,0.0909,,343
374,2021-01-08,Japan,132394854,34584,989,14045.0,20539,587928,82048427.0,0.0588,7486.0,178
375,2021-01-09,Italy,95485232,30006,632,24353.0,5653,420084,82474715.0,0.0714,2777.0,344
376,2021-01-10,Brazil,36956330,20524,120,12707.0,7817,287336,7848308.0,0.0714,12232.0,355
377,2021-01-11,Japan,38945645,33477,397,6068.0,27409,301293,38574580.0,0.1111,27724.0,95
378,2021-01-12,Germany,131639541,41648,550,30295.0,11353,416480,65718640.0,0.1,9194.0,95
379,2021-01-13,Australia,85444429,29556,634,27800.0,1756,472896,1286267.0,0.0625,4473.0,99
380,2021-01-14,Australia,104064229,36803,517,4365.0,32438,662454,91898431.0,0.0556,27238.0,363
381,2021-01-15,UK,120145545,32027,171,29319.0,2708,160135,106821324.0,0.2,9571.0,16
382,2021-01-16,Italy,74780268,14735,550,10006.0,4729,147350,61380637.0,0.1,12165.0,395
383,2021-01-17,France,133959663,36026,523,28607.0,7419,288208,35955440.0,0.125,24042.0,277
384,2021-01-18,USA,12169739,49807,736,20882.0,28925,547877,7132912.0,0.0909,48233.0,424
385,2021-01-19,Germany,176468661,49240,253,29730.0,19510,295440,120724107.0,0.1667,22844.0,441
386,2021-01-20,Italy,24349322,28774,886,24928.0,3846,345288,7042342.0,0.0833,22581.0,179
387,2021-01-21,Brazil,191791562,39994,647,11934.0,28060,399940,165396828.0,0.1,13541.0,416
388,2021-01-22,France,56550763,3890,583,2454.0,1436,50570,40054441.0,0.0769,689.0,165
389,2021-01-23,USA,189992992,19178,296,411.0,18767,249314,138087221.0,0.0769,4442.0,492
390,2021-01-24,Brazil,111487018,3885,283,334.0,3551,34965,94143874.0,0.1111,1022.0,74
391,2021-01-25,Brazil,191963600,21108,848,12997.0,8111,358836,131388077.0,0.0588,18921.0,323
392,2021-01-26,USA,73133210,41144,424,16557.0,24587,781736,10135622.0,0.0526,26401.0,263
393,2021-01-27,Canada,75685639,45528,958,21341.0,24187,865032,65504221.0,0.0526,38139.0,1
394,2021-01-28,France,197689108,6104,748,2349.0,3755,97664,17000200.0,0.0625,3258.0,111
395,2021-01-29,Germany,116331441,13883,506,9484.0,4399,208245,111178398.0,0.0667,5533.0,280
396,2021-01-30,India,156137881,8558,579,607.0,7951,128370,12994762.0,0.0667,1631.0,320
397,2021-01-31,India,124368040,1067,127,744.0,323,20273,61272827.0,0.0526,876.0,103
398,2021-02-01,USA,185842474,8645,903,3700.0,4945,86450,73556539.0,0.1,5905.0,128
399,2021-02-02,Japan,23124592,24369,680,3106.0,21263,243690,1737692.0,0.1,20499.0,156
400,2021-02-03,USA,195881016,45838,773,30494.0,15344,825084,175955476.0,0.0556,6237.0,0
401,2021-02-04,Australia,58289810,31248,79,26900.0,4348,374976,34859313.0,0.0833,304.0,4
402,2021-02-05,Brazil,187722926,22516,836,18565.0,3951,405288,186302528.0,0.0556,15653.0,36
403,2021-02-06,Canada,62457456,25104,91,1159.0,23945,200832,6925737.0,0.125,12044.0,451
404,2021-02-07,France,81330741,8986,391,6805.0,2181,80874,9182050.0,0.1111,138.0,312
405,2021-02-08,Brazil,175488472,10755,450,5002.0,5753,118305,168598951.0,0.0909,6745.0,315
406,2021-02-09,Brazil,185298703,28992,880,21874.0,7118,202944,26968399.0,0.1429,24656.0,63
407,2021-02-10,Brazil,159262542,47841,393,24803.0,23038,861138,84423934.0,0.0556,16238.0,141
408,2021-02-11,Germany,174039017,5521,254,988.0,4533,77294,7200620.0,0.0714,1683.0,265
409,2021-02-12,UK,163920691,33392,193,7719.0,25673,467488,14648289.0,0.0714,32432.0,197
410,2021-02-13,India,31264396,15799,511,5345.0,10454,110593,17726353.0,0.1429,5916.0,478
411,2021-02-14,Brazil,85952481,8649,396,1754.0,6895,138384,73330690.0,0.0625,7717.0,488
412,2021-02-15,UK,20593598,1093,601,955.0,138,5465,8797478.0,0.2,81.0,472
413,2021-02-16,Japan,17231984,26081,518,16694.0,9387,469458,14212826.0,0.0556,2700.0,327
414,2021-02-17,Germany,145033021,35235,630,25229.0,10006,458055,22440419.0,0.0769,5178.0,261
415,2021-02-18,USA,55545410,10182,549,4829.0,5353,173094,39355131.0,0.0588,5081.0,357
416,2021-02-19,USA,118436764,47838,976,32199.0,15639,287028,32813517.0,0.1667,28474.0,59
417,2021-02-20,Brazil,122701077,40127,623,36521.0,3606,561778,89399687.0,0.0714,7827.0,6
418,2021-02-21,Canada,191025622,8992,718,8807.0,185,89920,133254831.0,0.1,8568.0,264
419,2021-02-22,USA,194479021,16990,170,4805.0,12185,152910,72145917.0,0.1111,961.0,171
420,2021-02-23,Italy,116245936,17824,536,15732.0,2092,231712,95606407.0,0.0769,2525.0,254
421,2021-02-24,Italy,123191223,33474,368,29841.0,3633,669480,115341317.0,0.05,10936.0,188
422,2021-02-25,France,43227576,16719,791,13348.0,3371,133752,15327961.0,0.125,84.0,22
423,2021-02-26,Brazil,4298555,16026,47,8297.0,7729,256416,3212664.0,0.0625,2932.0,476
424,2021-02-27,UK,10492837,36232,822,8749.0,27483,434784,5398941.0,0.0833,27279.0,468
425,2021-02-28,France,194350816,20967,277,18415.0,2552,335472,32051443.0,0.0625,1725.0,91
426,2021-03-01,Australia,60910782,33801,47,7526.0,26275,236607,58853885.0,0.1429,18501.0,396
427,2021-03-02,Canada,84402299,21449,88,3326.0,18123,407531,1069604.0,0.0526,6575.0,149
428,2021-03-03,Italy,152345718,19917,757,11969.0,7948,378423,98857698.0,0.0526,16166.0,395
429,2021-03-04,India,53458307,48002,922,,35819,576024,,0.0833,,12
430,2021-03-05,Japan,63544855,35490,354,34862.0,628,532350,98115.0,0.0667,20153.0,53
431,2021-03-06,Brazil,56081444,34721,243,7208.0,27513,694420,4019490.0,0.05,18338.0,47
432,2021-03-07,Canada,12784387,15169,918,1317.0,13852,273042,11758259.0,0.0556,7511.0,498
433,2021-03-08,Japan,23790819,38061,97,4938.0,33123,342549,21381410.0,0.1111,4904.0,303
434,2021-03-09,Germany,153423217,4081,445,1368.0,2713,36729,63557928.0,0.1111,1069.0,435
435,2021-03-10,Australia,85559560,25752,717,1656.0,24096,386280,42688984.0,0.0667,8911.0,119
436,2021-03-11,USA,21048754,13284,139,506.0,12778,106272,5214712.0,0.125,2693.0,230
437,2021-03-12,UK,126105717,20580,416,16624.0,3956,329280,103392848.0,0.0625,14808.0,157
438,2021-03-13,Germany,125378654,17367,872,13438.0,3929,121569,21154777.0,0.1429,1321.0,110
439,2021-03-14,France,88991441,9720,93,5654.0,4066,155520,53183031.0,0.0625,802.0,346
440,2021-03-15,Australia,81219443,17050,839,11353.0,5697,85250,54276605.0,0.2,8187.0,48
441,2021-03-16,India,125028790,6678,823,,6502,60102,,0.1111,,425
442,2021-03-17,USA,60670017,8566,202,2003.0,6563,137056,46055824.0,0.0625,4240.0,469
443,2021-03-18,USA,21129219,1428,66,1024.0,404,27132,4321527.0,0.0526,679.0,62
444,2021-03-19,Japan,12461205,30211,51,24707.0,5504,543798,12153932.0,0.0556,16257.0,15
445,2021-03-20,Brazil,103738151,44775,436,33450.0,11325,716400,28818707.0,0.0625,18021.0,143
446,2021-03-21,Japan,120725281,9740,35,5714.0,4026,136360,66960098.0,0.0714,9022.0,245
447,2021-03-22,UK,17368944,5748,286,2611.0,3137,51732,14067186.0,0.1111,5264.0,452
448,2021-03-23,Canada,142147136,16328,645,41.0,16287,81640,102676046.0,0.2,7859.0,278
449,2021-03-24,Germany,131105159,22546,934,4011.0,18535,338190,52127652.0,0.0667,5892.0,13
450,2021-03-25,Australia,86598045,39132,224,37212.0,1920,508716,7863981.0,0.0769,34696.0,183
451,2021-03-26,UK,157763330,15254,997,12639.0,2615,122032,66533621.0,0.125,4366.0,273
452,2021-03-27,Brazil,198853075,3664,782,2766.0,898,62288,95242142.0,0.0588,721.0,121
453,2021-03-28,Italy,160053245,20840,825,9084.0,11756,104200,94403957.0,0.2,18468.0,72
454,2021-03-29,Australia,152158391,12336,856,4272.0,8064,172704,47125660.0,0.0714,621.0,46
455,2021-03-30,Australia,16077477,15245,616,11661.0,3584,76225,8832340.0,0.2,11.0,169
456,2021-03-31,Canada,165855547,13203,825,11066.0,2137,198045,47636521.0,0.0667,975.0,11
457,2021-04-01,Canada,40651142,38444,721,29161.0,9283,307552,35319051.0,0.125,4753.0,191
458,2021-04-02,Germany,190122981,43393,405,4988.0,38405,347144,90344924.0,0.125,21142.0,69
459,2021-04-03,Brazil,43279626,47995,971,19365.0,28630,959900,21292528.0,0.05,46345.0,495
460,2021-04-04,Italy,151854635,45453,910,5233.0,40220,727248,59924782.0,0.0625,11491.0,193
461,2021-04-05,India,83362232,48103,705,28802.0,19301,432927,23851602.0,0.1111,46006.0,485
462,2021-04-06,Italy,154769168,25663,871,405.0,25258,153978,48877199.0,0.1667,10427.0,471
463,2021-04-07,Brazil,165116378,14476,654,5211.0,9265,115808,133193663.0,0.125,5425.0,381
464,2021-04-08,USA,21886060,15597,355,10363.0,5234,155970,21346885.0,0.1,13462.0,362
465,2021-04-09,Germany,180858351,41884,746,19881.0,22003,795796,3058989.0,0.0526,13741.0,127
466,2021-04-10,India,187073037,4442,358,2340.0,2102,35536,343908.0,0.125,3161.0,224
467,2021-04-11,Japan,197651652,27502,992,22052.0,5450,495036,132360688.0,0.0556,11509.0,279
468,2021-04-12,Australia,101756596,6647,848,2720.0,3927,79764,21831387.0,0.0833,603.0,409
469,2021-04-13,USA,9969176,19327,20,8884.0,10443,251251,1756994.0,0.0769,11200.0,87
470,2021-04-14,Italy,101786209,10545,749,9317.0,1228,73815,45358959.0,0.1429,10053.0,457
471,2021-04-15,Japan,130583668,46170,31,17903.0,28267,461700,81512791.0,0.1,10295.0,27
472,2021-04-16,France,28181186,21698,210,15473.0,6225,390564,23394039.0,0.0556,17698.0,135
473,2021-04-17,Japan,178327897,18449,304,10666.0,7783,147592,13323913.0,0.125,18011.0,430
474,2021-04-18,USA,132787924,10065,55,4154.0,5911,50325,57392300.0,0.2,4825.0,421
475,2021-04-19,India,178709700,40965,614,9487.0,31478,450615,26034723.0,0.0909,13562.0,87
476,2021-04-20,Germany,172313000,19124,1000,16440.0,2684,382480,31006691.0,0.05,13024.0,241
477,2021-04-21,Canada,132290924,43321,271,37349.0,5972,736457,24814337.0,0.0588,24998.0,189
478,2021-04-22,Germany,51085476,29214,45,20587.0,8627,555066,31209511.0,0.0526,7413.0,428
479,2021-04-23,Canada,73091561,36978,63,27074.0,9904,295824,11503440.0,0.125,35484.0,211
480,2021-04-24,Japan,159303487,14910,566,13911.0,999,253470,140279611.0,0.0588,8773.0,351
481,2021-04-25,USA,128459701,37533,902,22090.0,15443,750660,40111251.0,0.05,25873.0,462
482,2021-04-26,Australia,192744976,2275,514,159.0,2116,20475,32287918.0,0.1111,708.0,485
483,2021-04-27,Japan,45872955,13886,827,10729.0,3157,124974,2863931.0,0.1111,1283.0,349
484,2021-04-28,Italy,117874984,13232,842,2956.0,10276,119088,111952096.0,0.1111,4225.0,163
485,2021-04-29,Canada,196180226,4391,89,1212.0,3179,74647,148190919.0,0.0588,2262.0,266
486,2021-04-30,Japan,123985631,810,805,93.0,717,14580,15102023.0,0.0556,153.0,75
487,2021-05-01,USA,153093899,38530,596,31964.0,6566,308240,151044271.0,0.125,18749.0,444
488,2021-05-02,Australia,144783016,22535,898,9071.0,13464,292955,102822448.0,0.0769,18744.0,311
489,2021-05-03,Italy,127982485,2455,176,1327.0,1128,41735,19307578.0,0.0588,1645.0,19
490,2021-05-04,Australia,107244805,21724,707,13940.0,7784,130344,100092846.0,0.1667,8800.0,459
491,2021-05-05,Australia,100976288,1325,345,705.0,620,18550,37627490.0,0.0714,201.0,497
492,2021-05-06,Japan,62191852,8807,307,1548.0,7259,132105,18080468.0,0.0667,1462.0,96
493,2021-05-07,Australia,119572397,13853,935,354.0,13499,249354,99447927.0,0.0556,12443.0,264
494,2021-05-08,Germany,101370756,3683,527,442.0,3241,36830,8806960.0,0.1,2906.0,259
495,2021-05-09,UK,109282875,8889,799,300.0,8589,44445,23318633.0,0.2,3288.0,428
496,2021-05-10,Canada,16469268,16350,33,8872.0,7478,98100,15402005.0,0.1667,11544.0,101
497,2021-05-11,India,74545274,24140,843,8929.0,15211,410380,16625933.0,0.0588,7927.0,190
498,2021-05-12,France,132207690,38931,456,27293.0,11638,778620,78769733.0,0.05,22921.0,176
499,2021-05-13,Japan,44892851,16951,766,13990.0,2961,237314,1842171.0,0.0714,1626.0,83
500,2021-05-14,Germany,154614352,14045,877,10419.0,3626,168540,55493926.0,0.0833,10675.0,209
501,2021-05-15,Brazil,138782883,1314,885,1296.0,18,26280,35517792.0,0.05,1231.0,410
502,2021-05-16,Germany,3271965,14664,258,,9967,205296,,0.0714,,458
503,2021-05-17,Germany,102059358,22853,470,14596.0,8257,251383,62639147.0,0.0909,22190.0,266
504,2021-05-18,Canada,168397986,26027,598,,3352,130135,,0.2,,331
505,2021-05-19,USA,160389602,39914,289,20354.0,19560,319312,129315673.0,0.125,22038.0,141
506,2021-05-20,UK,172958343,21308,882,12236.0,9072,277004,80206129.0,0.0769,4912.0,264
507,2021-05-21,Canada,65505596,3720,824,209.0,3511,63240,44327439.0,0.0588,2788.0,71
508,2021-05-22,Japan,194617984,1668,671,650.0,1018,23352,69639208.0,0.0714,828.0,198
509,2021-05-23,UK,198765017,2314,597,1537.0,777,34710,195031746.0,0.0667,2189.0,326
510,2021-05-24,Brazil,128704195,44031,367,10784.0,33247,616434,113470250.0,0.0714,43097.0,448
511,2021-05-25,Germany,150853569,11870,300,10271.0,1599,237400,34344743.0,0.05,9159.0,390
