Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,Temperature_C,Humidity_pct,WindSpeed_ms,Pressure_hPa
2022-08-03,Delhi,India,70.62,104.89,51.3,10.47,,40.9,158.0,Unhealthy,30.9,62.5,2.84,1013.8
2022-08-04,Delhi,India,71.69,153.08,19.42,4.98,,48.54,,Unhealthy,34.0,48.5,4.72,1008.5
2022-08-05,Delhi,India,59.31,78.04,38.83,11.41,1.357,52.29,152.0,Unhealthy,40.1,41.3,2.17,1009.3
2022-08-06,Delhi,India,50.47,72.39,24.5,4.5,1.239,44.98,138.0,Unhealthy for Sensitive Groups,34.1,59.1,4.59,1010.8
2022-08-07,Delhi,India,132.44,131.82,10.52,5.34,0.308,44.63,191.0,Unhealthy,32.5,51.3,7.12,1016.3
2022-08-08,Delhi,India,94.32,79.77,18.38,,1.173,33.25,170.0,Unhealthy,32.2,55.1,3.11,1008.1
2022-08-09,Delhi,India,59.77,114.13,28.29,11.42,1.585,42.47,152.0,Unhealthy,31.4,58.5,4.6,1010.4
2022-08-10,Delhi,India,96.61,166.6,39.19,15.86,0.713,44.16,,Unhealthy,32.4,54.2,2.33,1004.1
2022-08-11,Delhi,India,77.7,88.4,28.44,6.25,0.612,45.32,162.0,Unhealthy,32.7,59.6,7.43,1014.7
2022-08-12,Delhi,India,88.78,74.95,16.19,15.19,0.695,,168.0,Unhealthy,32.1,54.3,1.88,1011.2
2022-08-13,Delhi,India,,87.66,15.34,12.83,1.337,,178.0,Unhealthy,28.1,49.0,3.4,1020.0
2022-08-14,Delhi,India,47.54,120.63,34.07,,1.585,36.3,130.0,Unhealthy for Sensitive Groups,32.7,57.0,5.45,1016.3
2022-08-15,Delhi,India,,89.64,29.36,8.64,1.339,47.95,46.0,Good,33.3,53.3,0.18,1010.3
2022-08-16,Delhi,India,88.14,76.42,33.92,12.82,1.186,24.65,167.0,Unhealthy,28.4,70.1,2.52,1001.1
2022-08-17,Delhi,India,110.99,126.64,38.3,,1.341,,179.0,Unhealthy,33.2,73.2,5.25,1003.5
2022-08-18,Delhi,India,89.65,177.97,39.31,7.9,1.664,48.22,168.0,Unhealthy,37.7,49.0,2.59,1011.2
2022-08-19,Delhi,India,64.25,87.14,3.75,7.91,1.311,39.5,155.0,Unhealthy,36.0,55.1,5.82,1014.6
2022-08-20,Delhi,India,100.82,140.35,41.07,9.79,1.373,44.46,174.0,Unhealthy,30.3,58.2,7.52,1011.4
2022-08-21,Delhi,India,90.0,185.0,39.15,9.67,0.083,45.16,168.0,Unhealthy,25.3,66.8,3.81,1019.0
2022-08-22,Delhi,India,54.04,59.17,31.38,9.55,0.94,42.36,147.0,,37.6,61.7,5.39,1018.1
2022-08-23,Delhi,India,119.93,121.12,10.68,9.02,1.532,35.82,184.0,Unhealthy,30.1,49.5,6.2,1017.5
2022-08-24,Delhi,India,97.57,158.31,28.99,10.52,,28.31,172.0,Unhealthy,30.8,57.6,5.68,1022.4
2022-08-25,Delhi,India,123.24,86.1,26.31,11.63,2.318,,186.0,Unhealthy,33.0,,1.91,
2022-08-26,Delhi,India,50.22,120.97,28.6,15.85,1.026,,137.0,Unhealthy for Sensitive Groups,31.4,49.4,3.58,1012.5
2022-08-27,Delhi,India,73.39,167.97,16.0,7.99,,37.1,159.0,Unhealthy,25.9,60.3,5.52,1012.7
2022-08-28,Delhi,India,27.43,164.89,15.01,11.14,0.799,33.61,83.0,Moderate,28.7,53.5,2.34,1016.5
2022-08-29,Delhi,India,69.53,177.96,,7.42,0.815,30.46,157.0,Unhealthy,30.3,,0.1,
2022-08-30,Delhi,India,57.48,205.5,14.96,4.69,1.711,48.26,151.0,Unhealthy,27.6,49.9,4.61,999.0
2022-08-31,Delhi,India,31.54,122.72,44.4,8.52,1.264,46.7,92.0,Moderate,34.6,50.4,3.47,1023.9
2022-09-01,Delhi,India,41.33,182.37,21.46,10.59,1.116,33.92,115.0,Unhealthy for Sensitive Groups,26.7,57.2,5.29,1012.2
2022-09-02,Delhi,India,85.6,162.62,22.06,13.04,1.601,55.06,166.0,Unhealthy,28.0,51.3,4.88,1017.9
2022-09-03,Delhi,India,69.44,119.57,,7.22,1.055,39.75,157.0,Unhealthy,31.3,50.2,0.18,1001.5
2022-09-04,Delhi,India,50.02,79.43,29.78,5.93,0.93,34.34,137.0,Unhealthy for Sensitive Groups,27.5,65.6,4.69,1013.1
2022-09-05,Delhi,India,72.48,119.85,34.3,12.64,0.846,38.97,159.0,Unhealthy,23.4,56.7,4.87,
2022-09-06,Delhi,India,135.62,100.52,33.5,10.38,1.216,37.84,192.0,Unhealthy,,61.8,,1013.0
2022-09-07,Delhi,India,108.6,109.44,38.62,7.72,1.76,51.56,178.0,Unhealthy,27.8,,2.51,1020.4
2022-09-08,Delhi,India,101.91,153.08,41.0,12.46,1.825,43.58,174.0,Unhealthy,31.8,57.9,5.13,1011.2
2022-09-09,Delhi,India,70.7,219.56,34.06,13.72,1.34,34.31,158.0,Unhealthy,27.8,66.5,4.5,1002.7
2022-09-10,Delhi,India,81.86,223.83,30.39,4.02,2.145,41.69,164.0,Unhealthy,27.5,52.0,5.45,1009.7
2022-09-11,Delhi,India,119.9,168.92,34.72,11.38,1.222,43.64,184.0,Unhealthy,25.3,42.0,4.61,1016.8
2022-09-12,Delhi,India,102.08,163.77,29.84,13.86,1.288,34.21,175.0,Unhealthy,26.5,71.2,0.38,1016.0
2022-09-13,Delhi,India,43.25,141.46,29.02,3.16,1.492,34.62,120.0,,21.9,61.7,6.08,1021.9
2022-09-14,Delhi,India,99.86,149.33,,17.35,1.835,31.02,173.0,Unhealthy,27.4,58.5,0.24,1015.8
2022-09-15,Delhi,India,153.07,176.98,46.6,11.8,1.301,38.73,203.0,Very Unhealthy,24.7,47.3,5.78,1021.2
2022-09-16,Delhi,India,63.88,192.69,32.77,,1.549,42.18,154.0,Unhealthy,26.8,66.3,4.06,1016.7
2022-09-17,Delhi,India,68.8,247.22,38.0,13.93,0.627,31.05,157.0,Unhealthy,29.5,57.3,0.1,1019.2
2022-09-18,Delhi,India,77.35,214.55,,12.1,1.89,30.37,162.0,Unhealthy,23.8,53.4,4.99,1005.0
2022-09-19,Delhi,India,47.02,189.07,28.77,9.93,0.532,31.45,129.0,Unhealthy for Sensitive Groups,26.1,,2.11,1022.9
2022-09-20,Delhi,India,74.66,122.24,48.26,12.27,1.128,34.37,160.0,Unhealthy,29.3,66.7,2.03,1012.7
2022-09-21,Delhi,India,96.57,109.58,34.14,11.57,,42.32,172.0,Unhealthy,24.9,53.3,4.7,1009.5
2022-09-22,Delhi,India,110.88,151.0,26.14,,2.046,33.91,179.0,Unhealthy,29.7,50.9,4.02,1027.4
2022-09-23,Delhi,India,66.23,70.55,46.67,8.6,1.394,31.11,156.0,,26.1,47.4,3.18,1015.7
2022-09-24,Delhi,India,68.19,,32.19,6.41,1.222,35.12,157.0,Unhealthy,24.2,52.8,3.46,1009.1
2022-09-25,Delhi,India,115.54,222.59,31.36,13.67,1.314,,182.0,Unhealthy,29.0,59.1,0.31,1015.7
2022-09-26,Delhi,India,131.07,149.02,44.73,9.34,0.762,34.81,190.0,Unhealthy,20.5,53.1,5.82,1001.5
2022-09-27,Delhi,India,62.6,113.58,35.43,10.63,2.07,39.47,154.0,Unhealthy,26.0,56.2,4.21,1007.8
2022-09-28,Delhi,India,121.99,111.01,43.75,16.53,1.544,32.47,185.0,Unhealthy,25.5,32.1,4.04,1012.3
2022-09-29,Delhi,India,97.66,193.88,35.8,7.88,1.395,33.72,172.0,Unhealthy,24.7,,5.37,1006.5
2022-09-30,Delhi,India,104.52,221.17,21.09,12.91,,30.88,176.0,Unhealthy,21.9,53.6,6.81,1005.4
2022-10-01,Delhi,India,68.16,105.59,52.49,10.58,1.466,30.48,157.0,Unhealthy,21.7,53.1,7.92,1021.4
2022-10-02,Delhi,India,77.52,194.37,,5.73,1.946,39.64,162.0,Unhealthy,26.5,51.2,3.2,1017.5
2022-10-03,Delhi,India,112.38,148.57,22.84,12.9,1.982,25.29,180.0,Unhealthy,25.3,57.7,4.85,1018.2
2022-10-04,Delhi,India,83.17,94.58,32.85,15.89,1.262,28.1,165.0,Unhealthy,19.0,69.0,4.99,1017.6
2022-10-05,Delhi,India,129.53,194.36,35.69,12.02,1.323,47.87,,Unhealthy,24.8,51.3,4.34,1006.9
2022-10-06,Delhi,India,144.94,139.73,42.64,16.71,1.698,32.43,197.0,Unhealthy,23.2,54.5,2.46,1010.3
2022-10-07,Delhi,India,144.91,165.66,31.3,10.85,2.03,35.72,197.0,Unhealthy,24.4,52.9,4.53,1009.1
2022-10-08,Delhi,India,97.74,215.26,46.48,9.19,1.16,32.12,172.0,Unhealthy,27.2,39.7,4.0,1004.7
2022-10-09,Delhi,India,88.09,156.3,35.07,10.95,,28.06,167.0,Unhealthy,19.0,61.2,4.86,1018.1
2022-10-10,Delhi,India,63.83,187.23,45.18,9.17,,30.38,154.0,Unhealthy,27.1,70.4,0.5,1028.0
2022-10-11,Delhi,India,81.69,,48.08,9.38,1.796,30.24,164.0,Unhealthy,23.8,56.8,5.65,1013.5
2022-10-12,Delhi,India,102.9,225.26,44.81,15.94,1.284,24.42,175.0,Unhealthy,20.8,50.0,4.92,1018.9
2022-10-13,Delhi,India,103.91,241.41,52.15,14.19,1.223,39.96,,Unhealthy,21.9,56.0,2.89,1007.7
2022-10-14,Delhi,India,68.45,,33.02,,,22.78,157.0,Unhealthy,23.2,67.2,3.62,1016.4
2022-10-15,Delhi,India,58.81,148.7,30.65,6.33,1.665,16.68,152.0,Unhealthy,18.4,50.7,,1015.4
2022-10-16,Delhi,India,118.57,220.49,47.33,17.8,1.622,,183.0,Unhealthy,22.9,56.1,,1011.0
2022-10-17,Delhi,India,88.35,200.33,39.96,,1.334,22.51,167.0,Unhealthy,23.9,55.6,1.95,1017.9
2022-10-18,Delhi,India,96.08,119.15,50.24,11.67,,29.85,171.0,Unhealthy,24.1,55.2,1.34,1016.3
2022-10-19,Delhi,India,98.82,268.48,41.28,5.38,,41.09,173.0,Unhealthy,25.1,69.6,1.66,1018.5
2022-10-20,Delhi,India,92.96,194.7,30.08,11.43,1.357,34.64,170.0,Unhealthy,23.0,57.2,1.07,1011.1
2022-10-21,Delhi,India,92.96,224.82,52.38,,1.331,12.64,170.0,Unhealthy,16.4,66.4,2.78,1008.5
2022-10-22,Delhi,India,159.31,243.7,42.24,,,30.28,209.0,Very Unhealthy,24.7,58.4,4.81,
2022-10-23,Delhi,India,82.63,221.81,39.61,4.65,0.733,22.64,164.0,,21.9,55.9,3.83,1024.7
2022-10-24,Delhi,India,80.55,187.68,45.25,11.41,1.713,18.98,163.0,Unhealthy,23.9,49.5,7.16,1012.8
2022-10-25,Delhi,India,144.38,187.59,42.47,12.06,1.764,30.33,197.0,Unhealthy,18.3,54.0,2.4,1026.8
2022-10-26,Delhi,India,114.29,260.59,41.23,15.3,1.125,25.58,181.0,Unhealthy,20.6,67.7,3.9,1021.3
2022-10-27,Delhi,India,135.03,265.36,42.7,23.37,1.511,23.51,,Unhealthy,17.0,73.6,4.98,1011.0
2022-10-28,Delhi,India,152.41,224.13,61.16,,1.619,25.18,202.0,,14.9,63.5,3.01,1017.4
2022-10-29,Delhi,India,183.6,178.35,39.91,15.01,2.192,24.4,233.0,Very Unhealthy,18.1,63.5,4.18,1000.7
2022-10-30,Delhi,India,85.65,262.86,,11.79,1.681,27.73,166.0,Unhealthy,21.4,44.1,1.99,1014.6
2022-10-31,Delhi,India,117.25,222.08,33.11,16.07,2.258,30.42,183.0,Unhealthy,19.8,54.2,2.0,1012.6
2022-11-01,Delhi,India,155.27,192.04,36.41,12.96,1.867,25.12,205.0,Very Unhealthy,20.5,59.2,5.1,1021.5
2022-11-02,Delhi,India,148.65,156.39,36.52,14.6,1.583,20.38,199.0,Unhealthy,18.1,51.2,2.29,1011.1
2022-11-03,Delhi,India,154.3,208.43,67.13,15.6,1.665,27.1,204.0,Very Unhealthy,19.7,58.5,7.24,1007.9
2022-11-04,Delhi,India,146.15,209.85,30.97,17.93,2.375,21.79,198.0,Unhealthy,18.9,41.2,1.23,1019.3
2022-11-05,Delhi,India,110.32,151.62,47.41,13.15,1.602,31.23,179.0,Unhealthy,15.9,47.8,3.78,1018.8
2022-11-06,Delhi,India,157.82,,54.01,12.25,2.645,19.86,207.0,Very Unhealthy,22.0,49.7,7.12,1016.5
2022-11-07,Delhi,India,96.45,180.04,52.83,19.21,,26.8,172.0,Unhealthy,20.5,56.1,1.17,1008.1
2022-11-08,Delhi,India,131.47,259.24,60.57,18.26,1.97,30.89,190.0,Unhealthy,16.8,53.8,2.02,1005.5
2022-11-09,Delhi,India,134.78,213.89,52.44,17.46,1.959,29.61,192.0,Unhealthy,18.3,58.3,2.19,1015.2
2022-11-10,Delhi,India,144.59,,46.94,13.15,1.622,19.4,197.0,Unhealthy,21.4,63.5,4.47,1024.8
2022-11-11,Delhi,India,121.61,343.94,44.64,16.52,1.689,28.26,185.0,Unhealthy,20.2,54.1,6.7,1014.4
2022-11-12,Delhi,India,134.84,167.58,50.67,15.13,1.603,21.24,192.0,,24.7,52.9,0.88,
2022-11-13,Delhi,India,126.58,234.04,52.12,18.25,1.595,27.83,187.0,Unhealthy,15.7,50.0,1.85,1005.9
2022-11-14,Delhi,India,157.84,241.39,56.13,15.93,2.243,15.1,207.0,Very Unhealthy,20.0,,4.63,1015.3
2022-11-15,Delhi,India,102.01,143.93,41.14,17.97,,,175.0,Unhealthy,15.3,49.2,2.86,1004.8
2022-11-16,Delhi,India,90.62,175.3,48.54,11.49,1.858,31.79,169.0,Unhealthy,14.4,53.3,5.34,1010.5
2022-11-17,Delhi,India,114.52,265.56,45.22,,2.112,23.27,181.0,Unhealthy,18.7,57.6,5.34,1009.7
2022-11-18,Delhi,India,131.99,211.35,54.51,,2.385,28.02,190.0,Unhealthy,14.2,64.7,7.52,1019.0
2022-11-19,Delhi,India,170.65,218.87,33.43,9.21,2.05,21.56,220.0,Very Unhealthy,15.1,54.5,4.61,1004.3
2022-11-20,Delhi,India,119.61,283.87,38.91,19.46,1.725,28.28,184.0,,20.0,60.9,5.14,1006.1
2022-11-21,Delhi,India,163.12,178.44,51.12,17.23,2.17,26.93,213.0,Very Unhealthy,,44.2,5.07,1014.1
2022-11-22,Delhi,India,164.64,215.67,36.33,19.95,1.793,26.86,214.0,Very Unhealthy,15.5,68.2,1.92,1011.0
2022-11-23,Delhi,India,,169.4,52.15,22.44,,27.08,193.0,Unhealthy,10.2,54.7,2.94,1008.1
2022-11-24,Delhi,India,,204.72,47.77,15.04,1.112,17.82,213.0,Very Unhealthy,19.4,38.1,2.12,1010.6
2022-11-25,Delhi,India,182.54,,44.54,21.41,1.649,30.57,232.0,Very Unhealthy,13.5,63.6,,1006.8
2022-11-26,Delhi,India,129.13,233.55,45.29,18.66,1.727,28.15,189.0,Unhealthy,17.9,54.5,2.71,1013.9
2022-11-27,Delhi,India,,314.67,58.38,20.3,3.387,27.43,200.0,Unhealthy,18.0,60.6,1.68,1010.3
2022-11-28,Delhi,India,122.17,251.83,48.54,17.22,2.494,29.43,185.0,Unhealthy,16.3,49.6,5.54,1017.6
2022-11-29,Delhi,India,92.4,209.39,51.77,19.68,2.421,25.87,169.0,Unhealthy,18.1,55.5,2.29,1011.4
2022-11-30,Delhi,India,137.57,222.7,33.49,15.33,2.044,22.39,193.0,,16.0,58.9,1.56,1003.2
2022-12-01,Delhi,India,127.94,259.41,65.82,19.81,1.365,22.6,188.0,Unhealthy,17.2,56.4,4.47,1007.5
2022-12-02,Delhi,India,139.76,244.69,58.23,13.91,1.877,7.69,194.0,Unhealthy,14.9,50.8,1.66,
2022-12-03,Delhi,India,136.89,124.85,52.91,13.51,2.257,16.15,193.0,Unhealthy,16.5,52.7,4.05,1013.7
2022-12-04,Delhi,India,131.85,158.11,37.83,14.85,2.041,20.11,190.0,Unhealthy,17.9,52.8,1.76,
2022-12-05,Delhi,India,145.51,242.57,68.19,14.59,2.018,26.25,197.0,Unhealthy,16.3,51.0,0.71,1009.9
2022-12-06,Delhi,India,,150.95,44.28,13.22,2.321,27.22,179.0,Unhealthy,14.0,52.9,0.16,1010.0
2022-12-07,Delhi,India,151.12,266.45,45.18,21.14,1.382,16.06,201.0,Very Unhealthy,18.0,68.4,4.39,1012.8
2022-12-08,Delhi,India,80.18,138.98,52.91,15.91,1.572,23.87,163.0,Unhealthy,16.5,62.6,3.75,1020.4
2022-12-09,Delhi,India,141.17,225.46,61.47,13.63,3.342,25.66,195.0,Unhealthy,17.1,59.2,6.88,1017.8
2022-12-10,Delhi,India,97.2,294.44,48.97,17.75,1.506,26.51,,Unhealthy,14.5,55.8,2.99,1024.6
2022-12-11,Delhi,India,196.23,234.0,52.75,15.99,2.585,21.31,246.0,Very Unhealthy,15.1,62.8,2.53,1012.8
2022-12-12,Delhi,India,98.61,264.2,69.78,20.14,2.75,18.15,173.0,Unhealthy,16.7,47.5,3.09,1017.6
2022-12-13,Delhi,India,145.25,169.54,40.61,12.3,2.319,35.55,197.0,Unhealthy,19.5,39.8,6.06,1018.6
2022-12-14,Delhi,India,100.31,220.04,62.44,19.59,1.514,26.77,174.0,Unhealthy,10.7,53.2,5.55,
2022-12-15,Delhi,India,129.43,274.26,,22.48,2.502,29.54,189.0,Unhealthy,17.9,57.1,3.66,1011.6
2022-12-16,Delhi,India,110.14,191.8,50.29,18.51,2.761,22.75,179.0,Unhealthy,18.5,63.6,3.08,1016.6
2022-12-17,Delhi,India,137.1,294.81,58.67,13.18,2.19,32.84,193.0,Unhealthy,15.6,58.6,4.48,
2022-12-18,Delhi,India,158.16,,47.43,21.72,2.283,21.07,208.0,Very Unhealthy,17.1,54.5,3.52,1016.9
2022-12-19,Delhi,India,124.41,238.13,50.36,11.78,1.713,32.26,186.0,Unhealthy,17.0,44.4,0.73,1012.3
2022-12-20,Delhi,India,187.64,228.39,65.04,19.08,2.343,14.79,237.0,Very Unhealthy,18.3,52.3,5.05,1008.1
2022-12-21,Delhi,India,149.86,253.1,52.0,19.31,2.015,18.87,200.0,Unhealthy,20.0,63.4,2.13,
2022-12-22,Delhi,India,124.84,184.39,62.79,11.44,2.556,21.2,187.0,Unhealthy,15.5,58.3,4.55,1008.0
2022-12-23,Delhi,India,165.26,243.23,42.27,17.22,2.765,32.74,215.0,Very Unhealthy,17.8,45.5,4.38,1018.1
2022-12-24,Delhi,India,165.73,273.86,56.94,17.62,1.873,11.25,215.0,Very Unhealthy,16.9,56.5,4.5,1005.0
2022-12-25,Delhi,India,163.75,331.38,54.46,17.69,2.289,,213.0,Very Unhealthy,13.5,56.6,2.06,1009.7
2022-12-26,Delhi,India,144.88,299.93,70.05,19.63,1.984,37.52,197.0,Unhealthy,15.0,,0.31,1021.4
2022-12-27,Delhi,India,173.09,348.46,41.42,23.44,2.189,27.37,223.0,Very Unhealthy,12.0,66.7,4.92,1012.8
2022-12-28,Delhi,India,164.41,205.55,48.78,16.26,1.326,27.67,214.0,Very Unhealthy,19.1,49.4,4.13,1011.4
2022-12-29,Delhi,India,155.89,212.08,46.12,21.97,2.134,34.6,205.0,Very Unhealthy,16.2,47.6,5.71,1016.8
2022-12-30,Delhi,India,167.04,294.2,48.27,17.57,2.088,14.7,217.0,Very Unhealthy,15.5,65.7,3.93,1004.9
2022-12-31,Delhi,India,104.44,315.83,53.39,,,13.55,176.0,Unhealthy,19.7,51.9,5.96,1013.3
2023-01-01,Delhi,India,186.7,,61.94,20.79,2.451,24.48,236.0,Very Unhealthy,15.6,70.3,1.87,
2023-01-02,Delhi,India,147.95,259.54,50.46,19.29,2.097,12.88,199.0,Unhealthy,16.3,,0.38,1013.8
2023-01-03,Delhi,India,161.1,265.36,59.48,10.88,1.562,34.19,211.0,Very Unhealthy,13.7,59.9,2.26,1013.5
2023-01-04,Delhi,India,130.4,267.14,55.65,16.46,1.704,23.93,189.0,Unhealthy,13.3,58.4,,1021.1
2023-01-05,Delhi,India,167.69,238.22,37.02,13.2,2.756,17.57,217.0,Very Unhealthy,14.6,53.7,1.59,1005.6
2023-01-06,Delhi,India,146.65,202.13,47.84,15.24,2.415,20.9,198.0,Unhealthy,16.0,59.8,3.24,1011.3
2023-01-07,Delhi,India,161.07,272.47,53.22,,1.83,17.11,211.0,Very Unhealthy,18.4,58.6,4.32,1014.7
2023-01-08,Delhi,India,149.49,273.88,62.99,21.61,2.138,,200.0,Unhealthy,17.1,60.1,4.01,1014.5
2023-01-09,Delhi,India,128.06,274.23,80.21,16.79,2.216,19.58,188.0,Unhealthy,15.4,67.4,2.29,1010.2
2023-01-10,Delhi,India,104.7,208.67,39.25,20.58,3.445,20.04,176.0,Unhealthy,12.5,62.2,2.19,1020.8
2023-01-11,Delhi,India,140.65,214.42,53.04,21.06,2.083,19.26,195.0,Unhealthy,16.2,44.8,4.21,1002.3
2023-01-12,Delhi,India,136.24,277.09,57.38,20.43,2.157,29.25,193.0,Unhealthy,19.1,58.6,5.17,1017.5
2023-01-13,Delhi,India,136.39,182.49,58.45,20.27,2.677,16.61,193.0,Unhealthy,14.6,58.7,3.37,1001.7
2023-01-14,Delhi,India,158.81,159.63,46.17,23.29,3.008,14.93,208.0,Very Unhealthy,16.1,55.3,6.71,1010.0
2023-01-15,Delhi,India,135.39,312.69,51.3,20.93,1.522,21.19,192.0,Unhealthy,12.9,46.6,5.01,1012.7
2023-01-16,Delhi,India,139.72,209.3,52.69,19.35,2.629,6.47,194.0,Unhealthy,15.0,56.3,3.32,1015.4
2023-01-17,Delhi,India,155.83,229.24,49.92,,2.704,17.83,205.0,Very Unhealthy,17.0,56.5,6.31,1011.2
2023-01-18,Delhi,India,174.82,298.36,54.08,,2.038,20.69,224.0,,19.4,56.8,3.92,1006.2
2023-01-19,Delhi,India,121.8,339.31,,15.31,2.83,23.93,185.0,Unhealthy,18.8,53.9,2.93,1012.0
2023-01-20,Delhi,India,110.33,238.81,57.29,25.15,2.224,8.24,179.0,Unhealthy,17.2,76.9,5.06,1008.1
2023-01-21,Delhi,India,164.55,209.27,42.42,16.89,2.225,11.02,214.0,Very Unhealthy,14.6,55.1,2.77,1015.4
2023-01-22,Delhi,India,114.82,274.68,43.92,24.35,1.411,15.71,181.0,Unhealthy,18.6,68.3,4.07,1016.4
2023-01-23,Delhi,India,148.62,196.22,50.13,13.64,1.606,24.69,199.0,Unhealthy,14.9,57.6,1.16,1014.8
2023-01-24,Delhi,India,134.6,305.54,57.42,22.8,1.84,22.63,192.0,Unhealthy,15.3,51.7,3.03,
2023-01-25,Delhi,India,114.5,178.46,33.41,14.19,2.461,12.72,181.0,Unhealthy,14.5,69.3,2.35,1014.9
2023-01-26,Delhi,India,165.48,271.69,40.72,17.27,1.449,,215.0,Very Unhealthy,14.0,46.6,1.63,1004.0
2023-01-27,Delhi,India,184.88,,50.09,13.17,1.168,20.88,234.0,Very Unhealthy,17.3,49.8,3.9,1015.4
2023-01-28,Delhi,India,156.42,227.2,,20.6,2.178,27.7,206.0,Very Unhealthy,20.2,43.6,0.92,1008.5
2023-01-29,Delhi,India,118.34,275.17,57.43,,2.349,23.64,183.0,Unhealthy,21.3,58.8,3.62,1021.9
2023-01-30,Delhi,India,150.39,227.22,46.66,20.7,2.725,22.11,200.0,Unhealthy,21.7,39.2,3.4,1012.8
2023-01-31,Delhi,India,127.06,347.9,53.54,16.52,2.177,10.42,188.0,Unhealthy,16.6,62.9,2.37,1008.0
2023-02-01,Delhi,India,182.88,300.63,58.73,16.32,2.055,17.64,232.0,Very Unhealthy,16.2,46.6,2.39,1006.8
2023-02-02,Delhi,India,,249.87,56.11,24.38,1.859,24.28,175.0,,19.5,,4.84,1017.7
2023-02-03,Delhi,India,155.46,228.16,50.71,12.85,1.794,18.8,205.0,Very Unhealthy,16.1,58.5,,1007.6
2023-02-04,Delhi,India,154.04,,51.1,15.36,2.425,18.49,204.0,Very Unhealthy,21.5,53.0,2.33,1005.5
2023-02-05,Delhi,India,152.97,279.21,,26.32,2.794,20.76,203.0,Very Unhealthy,18.3,58.8,1.99,1020.0
2023-02-06,Delhi,India,155.72,250.08,59.85,24.35,2.224,21.96,205.0,Very Unhealthy,23.0,62.7,2.92,1013.0
2023-02-07,Delhi,India,150.89,254.41,41.37,12.08,1.744,,200.0,Unhealthy,17.8,60.1,3.2,1014.2
2023-02-08,Delhi,India,111.59,216.93,58.77,,1.813,23.69,180.0,Unhealthy,25.0,54.9,2.25,1012.0
2023-02-09,Delhi,India,147.52,230.45,53.1,12.38,1.702,21.86,198.0,Unhealthy,19.2,50.5,3.18,1013.4
2023-02-10,Delhi,India,169.17,232.33,56.87,15.73,2.389,25.06,219.0,Very Unhealthy,,60.7,4.56,1012.4
2023-02-11,Delhi,India,151.15,284.17,47.3,15.37,2.208,25.34,201.0,Very Unhealthy,17.9,54.4,3.33,999.7
2023-02-12,Delhi,India,138.07,228.74,51.62,23.0,1.575,17.95,194.0,Unhealthy,13.5,51.2,2.79,1009.9
2023-02-13,Delhi,India,174.26,274.04,53.65,16.26,2.58,22.83,224.0,Very Unhealthy,18.1,41.3,2.71,1017.5
2023-02-14,Delhi,India,206.08,237.56,45.94,13.17,2.361,12.41,256.0,Very Unhealthy,21.7,61.5,4.29,1011.7
2023-02-15,Delhi,India,158.68,241.93,45.7,24.51,1.95,27.71,208.0,Very Unhealthy,14.4,65.2,6.14,1013.2
2023-02-16,Delhi,India,158.17,258.81,46.79,,1.739,19.46,208.0,Very Unhealthy,23.4,62.8,2.23,1008.6
2023-02-17,Delhi,India,124.7,,43.45,18.82,2.434,,186.0,Unhealthy,23.3,52.6,3.12,1007.1
2023-02-18,Delhi,India,170.06,198.02,55.46,17.17,1.619,19.57,220.0,Very Unhealthy,24.4,56.6,1.68,1014.8
2023-02-19,Delhi,India,137.7,387.34,,15.97,2.726,12.24,193.0,Unhealthy,21.3,71.0,3.29,1002.6
2023-02-20,Delhi,India,130.45,296.74,55.42,14.2,1.773,19.99,190.0,Unhealthy,22.1,65.7,5.39,1015.7
2023-02-21,Delhi,India,104.33,170.89,56.69,12.25,1.974,25.24,176.0,Unhealthy,18.5,46.8,3.33,1016.0
2023-02-22,Delhi,India,169.74,257.31,52.41,14.45,1.588,20.41,219.0,Very Unhealthy,22.5,57.7,0.1,
2023-02-23,Delhi,India,173.27,232.89,38.85,,2.051,25.85,223.0,Very Unhealthy,22.7,52.1,2.19,1025.7
2023-02-24,Delhi,India,167.32,265.63,56.63,13.39,2.633,18.56,217.0,Very Unhealthy,22.5,41.9,0.1,1014.9
2023-02-25,Delhi,India,117.05,138.44,56.15,25.05,2.677,22.15,182.0,Unhealthy,22.0,62.1,5.52,1010.9
2023-02-26,Delhi,India,139.81,240.77,56.11,16.54,1.991,32.04,194.0,Unhealthy,25.2,58.8,6.59,
2023-02-27,Delhi,India,183.06,250.93,80.41,12.52,1.728,26.35,233.0,Very Unhealthy,23.3,70.6,2.3,1018.4
2023-02-28,Delhi,India,169.94,257.49,42.15,22.21,2.585,27.51,220.0,Very Unhealthy,23.0,56.8,3.36,1016.8
2023-03-01,Delhi,India,138.37,186.84,,14.06,2.125,23.84,194.0,Unhealthy,23.2,59.0,2.37,1021.8
2023-03-02,Delhi,India,129.69,204.76,54.8,9.93,1.663,29.97,189.0,Unhealthy,18.4,63.9,6.22,1010.8
2023-03-03,Delhi,India,144.6,273.84,46.08,20.02,1.709,21.3,197.0,Unhealthy,21.0,57.7,5.58,1011.9
2023-03-04,Delhi,India,101.13,173.97,53.66,23.62,2.181,21.93,174.0,Unhealthy,,53.1,2.82,1007.2
2023-03-05,Delhi,India,174.33,107.62,57.11,14.9,1.812,34.49,224.0,Very Unhealthy,21.5,49.6,3.27,1015.5
