OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,DiscountPct,Sales,CustomerRating
100309,2024-03-17,Laptop,Clothing,East,SP002,9.0,1799.13,,12953.74,2.0
100310,2025-08-24,Headphones,Electronics,East,SP011,5.0,1505.75,25.0,5646.56,5.0
100311,2024-09-03,Mixer,Home,West,SP049,19.0,1670.13,15.0,26972.6,2.0
100312,2025-12-06,Laptop,Electronics,West,SP015,3.0,1004.08,10.0,2711.02,1.0
100313,2024-12-14,Headphones,Home,North,SP041,20.0,1539.17,20.0,24626.72,3.0
100314,2025-04-06,Headphones,Sports,South,SP044,16.0,460.14,,5889.79,5.0
100315,2025-11-07,Watch,Clothing,North,SP006,13.0,175.96,20.0,1829.98,3.0
100316,2024-06-06,Shoes,Books,West,SP021,13.0,1424.8,25.0,13891.8,3.0
100317,2024-04-19,Bag,Home,East,SP007,3.0,15.36,10.0,41.47,2.0
100318,2024-03-30,Mixer,Beauty,West,SP007,6.0,864.8,20.0,4151.04,1.0
100319,2024-04-01,Camera,Home,West,SP001,12.0,1110.67,20.0,10662.43,3.0
100320,2025-02-27,Mixer,Clothing,South,SP044,13.0,1559.44,25.0,15204.54,4.0
100321,2024-06-22,Bag,Clothing,North,SP011,5.0,541.49,10.0,2436.7,4.0
100322,2024-10-09,Book,Home,,SP047,14.0,603.01,0.0,8442.14,4.0
100323,2025-08-31,Shoes,Home,North,SP026,20.0,395.12,0.0,7902.4,3.0
100324,2025-09-27,Bag,Home,West,SP042,13.0,1609.13,10.0,18826.82,5.0
100325,2024-05-19,,Sports,East,SP012,10.0,644.73,25.0,4835.48,4.0
100326,2024-11-22,Bag,Beauty,South,SP021,10.0,,25.0,11033.02,4.0
100327,2024-10-14,Chair,Beauty,South,SP044,13.0,733.21,20.0,7625.38,5.0
100328,2024-01-28,Bag,Home,North,SP027,15.0,1886.23,5.0,26878.78,4.0
100329,2024-05-22,Shoes,Books,West,SP025,10.0,487.83,25.0,3658.73,1.0
100330,2025-04-04,Mixer,Beauty,West,SP035,,961.07,15.0,16338.19,1.0
100331,2025-01-03,Phone,Clothing,East,SP011,18.0,1189.67,0.0,21414.06,5.0
100332,2024-02-15,Headphones,Home,West,SP007,19.0,1967.3,,28034.02,1.0
100333,2024-04-10,,Beauty,South,SP029,9.0,447.89,25.0,3023.26,3.0
100334,2025-02-04,Mixer,Clothing,East,SP002,15.0,1545.82,20.0,18549.84,4.0
100335,2024-04-17,Phone,Books,South,SP023,10.0,834.87,0.0,8348.7,3.0
100336,2024-12-17,Bag,Home,West,SP007,15.0,1569.62,20.0,18835.44,4.0
100337,2025-12-14,Laptop,Books,North,SP002,15.0,641.22,10.0,8656.47,3.0
100338,2025-10-25,Chair,Beauty,South,SP036,4.0,1355.89,5.0,5152.38,2.0
100339,2024-12-04,Chair,Sports,South,SP012,18.0,855.61,15.0,13090.83,4.0
100340,2025-02-09,Bag,Beauty,West,SP025,1.0,1476.09,5.0,1402.29,1.0
100341,2025-12-22,Phone,Beauty,North,SP035,7.0,415.54,25.0,2181.59,2.0
100342,2025-01-09,Watch,Books,West,SP034,11.0,398.16,0.0,4379.76,3.0
100343,2025-09-03,Phone,Home,East,SP030,13.0,1224.56,20.0,12735.42,5.0
100344,2024-06-25,Phone,Books,South,SP021,10.0,1837.77,20.0,14702.16,1.0
100345,2024-09-01,Shoes,Beauty,West,SP027,10.0,238.31,10.0,2144.79,5.0
100346,2024-05-21,Bag,Books,South,SP036,19.0,770.5,5.0,13907.52,2.0
100347,2025-05-16,Bag,Beauty,North,SP023,10.0,284.89,10.0,2564.01,1.0
100348,2025-05-11,Mixer,Beauty,West,SP027,5.0,394.28,15.0,1675.69,4.0
100349,2025-03-01,Camera,Electronics,South,SP019,15.0,979.96,0.0,14699.4,1.0
100350,2024-10-08,Bag,Beauty,,SP036,8.0,1077.53,5.0,8189.23,
100351,2024-04-25,Book,Beauty,North,SP049,19.0,,20.0,3539.17,4.0
100352,2025-07-13,Chair,Home,North,SP029,7.0,1979.6,0.0,13857.2,3.0
100353,2024-12-22,Chair,Clothing,East,SP046,3.0,880.94,0.0,2642.82,5.0
100354,2025-10-09,Chair,Clothing,North,SP037,14.0,336.13,5.0,4470.53,3.0
100355,2025-06-29,Book,Books,East,SP019,9.0,1195.73,5.0,10223.49,5.0
100356,2024-09-30,Phone,Clothing,West,SP004,17.0,,25.0,25130.89,3.0
100357,2025-11-02,Chair,Clothing,East,SP016,5.0,1404.35,5.0,6670.66,4.0
100358,2025-05-16,Headphones,Sports,,SP005,,1156.96,10.0,5206.32,1.0
100359,2025-02-16,Book,Sports,West,SP021,17.0,1500.86,25.0,19135.97,5.0
100360,2024-01-03,Book,Electronics,West,SP014,3.0,1463.21,15.0,3731.19,4.0
100361,2024-08-04,Book,Beauty,,SP037,16.0,540.73,,7786.51,4.0
100362,2024-12-17,Bag,Electronics,North,SP011,2.0,96.66,25.0,144.99,4.0
100363,2025-04-12,Chair,Books,South,SP042,1.0,1983.72,15.0,1686.16,3.0
100364,2024-06-11,Watch,Electronics,East,SP043,9.0,191.21,10.0,1548.8,2.0
100365,2024-02-23,Chair,Sports,North,SP046,13.0,1253.08,25.0,12217.53,
100366,2024-01-02,Camera,Clothing,West,SP001,7.0,956.23,5.0,6358.93,1.0
100367,2025-12-13,Shoes,Sports,North,SP015,,1635.13,15.0,15288.47,4.0
100368,2024-04-01,Watch,Clothing,West,SP050,4.0,210.89,10.0,759.2,2.0
100369,2025-10-18,Laptop,Beauty,South,SP029,5.0,141.48,,565.92,3.0
100370,2024-08-06,Bag,Clothing,North,SP007,5.0,1840.19,20.0,7360.76,2.0
100371,2024-05-06,Headphones,Home,South,SP016,19.0,1461.37,10.0,24989.43,3.0
100372,2025-10-22,Camera,Books,East,SP050,3.0,500.09,20.0,1200.22,1.0
100373,2025-11-05,Mixer,Clothing,West,SP019,10.0,414.86,20.0,3318.88,1.0
100374,2024-09-02,Bag,Books,North,SP034,16.0,774.84,5.0,11777.57,1.0
100375,2025-01-04,Headphones,Home,South,SP049,11.0,268.31,,2361.13,4.0
100376,2024-03-15,Watch,Clothing,North,SP004,1.0,1176.79,0.0,1176.79,4.0
100377,2025-06-02,Headphones,Sports,West,SP006,10.0,,20.0,10072.0,5.0
100378,2025-07-04,Watch,Electronics,South,SP010,20.0,309.6,0.0,6192.0,5.0
100379,2024-11-30,,Home,West,SP047,13.0,,25.0,11455.67,2.0
100380,2024-02-29,Phone,Sports,North,SP020,8.0,176.99,15.0,1203.53,2.0
100381,2024-05-02,Laptop,Clothing,West,SP023,1.0,1417.26,25.0,1062.94,5.0
100382,2025-06-13,Watch,Books,North,SP050,9.0,338.09,5.0,2890.67,1.0
100383,2024-12-09,,Books,North,SP032,14.0,,0.0,7666.4,4.0
100384,2025-06-07,Shoes,Home,South,SP017,12.0,115.6,20.0,1109.76,1.0
100385,2025-08-10,Laptop,Electronics,North,SP016,,460.67,20.0,1474.14,1.0
100386,2025-04-28,Shoes,Electronics,West,SP015,12.0,769.04,5.0,8767.06,3.0
100387,2024-09-11,Watch,Electronics,East,SP008,14.0,1832.13,10.0,23084.84,5.0
100388,2025-11-20,Laptop,Sports,North,SP030,2.0,362.79,20.0,580.46,3.0
100389,2024-11-14,Laptop,Home,South,SP019,11.0,177.34,15.0,1658.13,5.0
100390,2024-11-07,Camera,Sports,South,SP047,20.0,488.96,10.0,8801.28,5.0
100391,2024-09-08,Laptop,Clothing,East,SP041,5.0,17.72,15.0,75.31,1.0
100392,2024-12-09,Watch,Electronics,South,SP034,1.0,1519.06,15.0,1291.2,2.0
100393,2025-03-05,Watch,Electronics,North,SP015,16.0,,5.0,29222.91,5.0
100394,2025-02-26,Phone,Beauty,North,SP033,12.0,919.62,25.0,8276.58,2.0
100395,2025-10-14,Laptop,Sports,South,SP016,13.0,154.29,20.0,1604.62,3.0
100396,2024-09-24,Book,Home,West,SP018,11.0,1852.45,15.0,17320.41,2.0
100397,2024-03-17,Phone,Clothing,North,SP011,7.0,276.54,,1548.62,4.0
100398,2025-04-22,Book,Clothing,West,SP020,11.0,815.99,20.0,7180.71,4.0
100399,2024-09-28,Watch,Books,North,SP014,4.0,185.39,25.0,556.17,3.0
100400,2024-05-31,,Beauty,North,SP044,3.0,1423.76,10.0,3844.15,3.0
100401,2024-09-23,Bag,Beauty,South,SP007,6.0,67.01,15.0,341.75,4.0
100402,2024-04-14,Chair,Clothing,South,SP026,5.0,247.3,0.0,1236.5,3.0
100403,2025-12-03,Phone,Electronics,North,SP013,3.0,1166.74,10.0,3150.2,4.0
100404,2024-05-11,,Electronics,West,SP004,3.0,1810.63,10.0,4888.7,2.0
100405,2025-08-10,Bag,Electronics,,SP044,14.0,1644.26,15.0,19566.69,4.0
100406,2024-06-25,Watch,Home,West,SP010,12.0,433.36,5.0,4940.3,1.0
100407,2025-09-20,Watch,Sports,West,SP036,20.0,1235.87,25.0,18538.05,4.0
100408,2024-03-03,Headphones,Clothing,South,SP041,3.0,563.15,5.0,1604.98,5.0
100409,2024-01-20,Bag,Beauty,West,SP023,13.0,1564.92,10.0,18309.56,5.0
100410,2025-05-29,Laptop,Home,South,SP002,11.0,779.82,,8149.12,3.0
100411,2024-02-29,,Clothing,North,SP016,16.0,1061.22,20.0,13583.62,2.0
100412,2024-09-29,Laptop,Clothing,West,SP023,18.0,1633.49,25.0,22052.11,2.0
100413,2024-06-29,Book,Beauty,North,SP046,8.0,1187.08,25.0,7122.48,3.0
100414,2025-08-04,,Beauty,East,SP012,19.0,288.49,5.0,5207.24,4.0
100415,2024-02-08,Chair,Electronics,West,SP001,3.0,117.06,20.0,280.94,3.0
100416,2025-09-20,Shoes,Home,North,SP002,7.0,1613.86,,10167.32,2.0
100417,2025-08-23,Book,Electronics,East,SP046,5.0,1549.86,20.0,6199.44,4.0
100418,2025-08-23,Shoes,Clothing,,SP041,,676.44,10.0,2435.18,4.0
100419,2025-10-26,Camera,Home,South,SP043,11.0,352.53,20.0,3102.26,5.0
100420,2024-06-28,Watch,Clothing,South,SP047,,617.11,25.0,6016.82,1.0
100421,2025-12-19,Laptop,Clothing,East,SP040,19.0,786.24,20.0,11950.85,2.0
100422,2025-10-16,Shoes,Home,North,SP016,19.0,212.7,15.0,3435.1,3.0
100423,2024-11-23,Book,Sports,North,SP017,6.0,1274.19,0.0,7645.14,2.0
100424,2024-09-12,,Electronics,West,SP029,3.0,,0.0,2112.63,4.0
100425,2024-06-19,Book,Beauty,West,SP007,14.0,988.7,15.0,11765.53,4.0
100426,2025-08-14,Laptop,Home,North,SP021,8.0,329.5,0.0,2636.0,3.0
100427,2024-04-17,Shoes,Books,,SP036,3.0,686.91,15.0,1751.62,1.0
100428,2024-12-12,Laptop,Sports,South,SP039,20.0,1970.63,15.0,33500.71,4.0
100429,2024-06-09,Chair,Sports,East,SP043,2.0,207.01,5.0,393.32,3.0
100430,2024-10-31,Camera,Beauty,West,SP010,8.0,196.35,15.0,1335.18,1.0
100431,2025-01-04,Camera,Sports,,SP007,1.0,858.07,10.0,772.26,1.0
100432,2024-07-30,Bag,Electronics,East,SP026,6.0,1278.19,0.0,7669.14,4.0
100433,2025-05-15,,Clothing,East,SP025,9.0,186.82,20.0,1345.1,3.0
100434,2024-07-10,Bag,Home,South,SP018,15.0,94.01,15.0,1198.63,5.0
100435,2024-03-04,Phone,Electronics,East,SP035,5.0,1505.71,25.0,5646.41,4.0
100436,2025-08-26,Mixer,Sports,West,SP037,8.0,1109.44,,7544.19,2.0
100437,2025-05-02,Laptop,Beauty,South,SP008,10.0,162.52,,1218.9,4.0
100438,2024-06-26,Shoes,Electronics,West,SP006,6.0,1944.47,5.0,11083.48,4.0
100439,2024-07-25,Book,Books,North,SP006,5.0,1669.05,10.0,7510.73,4.0
100440,2025-07-23,Mixer,Sports,North,SP045,13.0,1106.35,10.0,12944.3,5.0
100441,2025-08-24,Headphones,Clothing,South,SP037,17.0,1564.46,0.0,26595.82,5.0
100442,2025-08-19,Phone,Home,East,SP027,4.0,1850.23,20.0,5920.74,3.0
100443,2025-01-27,Laptop,Clothing,East,SP026,16.0,1146.19,15.0,15588.18,2.0
100444,2025-09-25,Laptop,Sports,East,SP045,20.0,1363.22,15.0,23174.74,2.0
100445,2024-02-20,Laptop,Home,East,SP020,16.0,1842.07,,26525.81,3.0
100446,2025-05-18,Shoes,Home,West,SP050,4.0,1945.13,5.0,7391.49,3.0
100447,2024-10-02,,Sports,South,SP027,14.0,1211.93,,16967.02,4.0
100448,2025-06-12,Shoes,Electronics,East,SP046,12.0,1642.93,20.0,15772.13,5.0
100449,2025-02-17,Camera,Electronics,South,SP013,5.0,1562.13,,6248.52,2.0
100450,2024-02-29,Book,Books,South,SP018,8.0,70.98,0.0,567.84,3.0
100451,2025-04-20,Laptop,Clothing,East,SP032,17.0,796.9,0.0,13547.3,5.0
100452,2025-04-01,Camera,Beauty,East,SP023,6.0,1921.24,15.0,9798.32,2.0
100453,2024-09-21,Laptop,Clothing,South,SP015,3.0,573.71,15.0,1462.96,2.0
100454,2025-11-24,Mixer,Electronics,North,SP031,7.0,541.82,15.0,3223.83,2.0
100455,2025-10-24,,Home,East,SP046,6.0,1204.28,0.0,7225.68,3.0
100456,2025-03-09,,Clothing,West,SP020,13.0,1703.91,15.0,18828.21,5.0
100457,2025-09-30,Mixer,Books,East,SP036,13.0,1171.05,0.0,15223.65,5.0
100458,2025-09-15,Bag,Electronics,East,SP018,10.0,600.46,0.0,6004.6,3.0
100459,2024-10-10,Watch,Clothing,South,SP034,9.0,1313.96,25.0,8869.23,2.0
100460,2024-02-28,Shoes,Books,,SP042,20.0,811.18,10.0,14601.24,4.0
100461,2024-10-29,Headphones,Books,,SP038,9.0,1814.29,15.0,13879.32,5.0
100462,2024-07-13,Mixer,Books,West,SP043,11.0,1454.47,5.0,15199.21,3.0
100463,2025-06-03,,Clothing,East,SP007,10.0,1691.61,25.0,12687.07,4.0
100464,2024-05-11,Shoes,Books,East,SP042,9.0,1451.75,20.0,10452.6,1.0
100465,2024-08-15,Headphones,Home,East,SP017,12.0,450.54,10.0,4865.83,5.0
100466,2024-10-28,Laptop,Books,North,SP031,15.0,1703.17,15.0,21715.42,2.0
100467,2025-05-27,Mixer,Home,West,SP004,4.0,1735.66,15.0,5901.24,2.0
100468,2024-05-20,Bag,Clothing,East,SP046,7.0,688.63,20.0,3856.33,2.0
100469,2024-03-23,Book,Books,North,SP001,16.0,668.6,5.0,10162.72,4.0
100470,2024-10-07,Camera,Clothing,West,SP049,7.0,1523.58,5.0,10131.81,1.0
100471,2024-05-12,Headphones,Sports,West,SP025,20.0,870.25,15.0,14794.25,1.0
100472,2024-02-08,Laptop,Home,South,SP002,18.0,402.83,10.0,6525.85,1.0
100473,2025-10-03,Watch,Clothing,North,SP025,8.0,456.4,10.0,3286.08,5.0
100474,2025-08-25,Watch,Home,West,SP047,10.0,338.21,0.0,3382.1,5.0
100475,2025-09-02,Shoes,Home,West,SP023,17.0,678.98,25.0,8656.99,2.0
100476,2024-06-17,Shoes,Clothing,North,SP038,,43.15,5.0,532.9,5.0
100477,2024-06-22,Laptop,Sports,East,SP050,4.0,,,2209.05,5.0
100478,2025-09-30,Phone,Books,North,SP004,2.0,1189.88,0.0,2379.76,1.0
100479,2025-03-02,Watch,Sports,South,SP014,15.0,763.61,20.0,9163.32,1.0
100480,2024-11-04,Mixer,Home,South,SP027,14.0,1325.02,25.0,13912.71,1.0
100481,2025-06-07,Phone,Sports,South,SP039,20.0,239.88,0.0,4797.6,2.0
100482,2024-09-26,Headphones,Home,South,SP003,17.0,1946.37,10.0,29779.46,5.0
100483,2025-05-23,Book,Clothing,North,SP001,7.0,1377.97,15.0,8198.92,1.0
100484,2024-04-23,Phone,Beauty,North,SP047,19.0,1339.7,,24181.58,1.0
100485,2024-09-19,Watch,Sports,North,SP007,8.0,916.22,,6596.78,2.0
100486,2024-02-10,Book,Sports,North,SP007,10.0,723.63,,5427.23,
100487,2024-01-10,Book,Home,West,SP040,5.0,,5.0,6309.85,3.0
100488,2024-04-05,Phone,Sports,West,SP030,12.0,1630.85,5.0,18591.69,3.0
100489,2025-01-29,Shoes,Electronics,South,SP045,16.0,1600.8,25.0,19209.6,1.0
100490,2024-06-12,Bag,Beauty,West,SP012,4.0,834.98,20.0,2671.94,5.0
100491,2025-01-23,Shoes,Sports,West,SP008,12.0,1224.66,25.0,11021.94,4.0
100492,2025-03-27,Book,Electronics,South,SP043,2.0,131.36,25.0,197.04,3.0
100493,2025-06-15,Phone,Sports,South,SP031,17.0,1378.04,20.0,18741.34,3.0
100494,2025-11-10,Camera,Electronics,North,SP042,,301.57,20.0,3136.33,2.0
100495,2025-06-01,Phone,Sports,East,SP016,16.0,1704.48,5.0,25908.1,
100496,2024-10-11,Headphones,Sports,South,SP006,2.0,1016.32,,1626.11,4.0
100497,2025-03-30,Bag,Home,North,SP032,19.0,898.96,,14518.2,1.0
100498,2024-04-15,Mixer,Electronics,North,SP039,13.0,827.62,20.0,8607.25,5.0
100499,2025-10-14,Chair,Books,West,SP022,10.0,1780.77,20.0,14246.16,3.0
100500,2024-02-25,Mixer,Beauty,West,SP046,8.0,1689.41,10.0,12163.75,3.0
100501,2025-04-08,Chair,Electronics,East,SP023,4.0,199.39,25.0,598.17,3.0
100502,2025-07-14,Laptop,Clothing,West,SP009,,750.91,0.0,12765.47,4.0
100503,2024-04-19,Phone,Sports,South,SP030,9.0,1223.65,5.0,10462.21,2.0
100504,2024-12-12,Camera,Electronics,West,SP030,4.0,1515.51,0.0,6062.04,5.0
100505,2025-05-31,Mixer,Books,North,SP036,5.0,1927.89,0.0,9639.45,4.0
100506,2025-08-22,Camera,Clothing,South,SP007,16.0,1849.12,,28106.62,4.0
100507,2025-11-04,Mixer,Sports,West,SP039,20.0,1214.29,10.0,21857.22,2.0
100508,2024-10-07,Bag,Clothing,South,SP027,13.0,1927.37,10.0,22550.23,5.0
100509,2025-12-17,Mixer,Home,South,SP013,17.0,601.33,25.0,7666.96,2.0
100510,2025-10-01,Shoes,Books,South,SP033,10.0,1374.79,,10310.92,5.0
100511,2025-12-11,,Sports,West,SP044,11.0,1422.15,,14079.29,5.0
100512,2024-10-19,Phone,Electronics,West,SP010,14.0,1617.57,20.0,18116.78,1.0
100513,2025-11-17,Watch,Books,East,SP010,2.0,403.81,5.0,767.24,1.0
100514,2025-12-08,Laptop,Home,West,SP007,10.0,411.98,20.0,3295.84,5.0
100515,2025-11-22,Mixer,Sports,South,SP033,,1730.36,25.0,23359.86,3.0
100516,2025-12-10,Headphones,Books,East,SP036,2.0,1853.34,15.0,3150.68,1.0
100517,2024-01-14,Chair,Books,East,SP049,9.0,410.16,15.0,3137.72,5.0
100518,2025-07-13,Chair,Home,West,SP012,20.0,396.96,25.0,5954.4,1.0
100519,2024-07-10,Headphones,Electronics,West,SP018,6.0,1471.48,0.0,8828.88,5.0
100520,2024-09-27,Laptop,Home,West,SP046,5.0,326.05,10.0,1467.23,2.0
100521,2024-02-10,Laptop,Books,East,SP032,5.0,1857.61,20.0,7430.44,5.0
100522,2025-07-17,,Beauty,South,SP012,12.0,150.4,25.0,1353.6,5.0
100523,2024-03-10,Mixer,Sports,North,SP023,,322.94,20.0,4391.98,2.0
100524,2024-08-06,Chair,Beauty,West,SP036,11.0,665.48,10.0,6588.25,1.0
100525,2024-04-27,Camera,Beauty,South,SP003,12.0,894.11,25.0,8046.99,3.0
100526,2025-01-25,Watch,Electronics,East,SP033,4.0,774.82,20.0,2479.42,5.0
100527,2025-04-01,Chair,Home,North,SP007,16.0,92.48,25.0,1109.76,2.0
100528,2025-07-04,Chair,Books,South,SP044,18.0,19.62,0.0,353.16,4.0
100529,2024-04-16,Headphones,Books,North,SP048,7.0,1077.82,25.0,5658.56,2.0
100530,2024-01-25,Phone,Electronics,North,SP012,15.0,1435.15,0.0,21527.25,3.0
100531,2025-07-25,Watch,Sports,West,SP029,,,5.0,3283.34,4.0
100532,2025-03-19,Phone,Beauty,North,SP042,11.0,38.7,25.0,319.28,5.0
100533,2024-03-05,Book,Beauty,North,SP019,19.0,95.81,0.0,1820.39,3.0
100534,2025-09-13,Headphones,Sports,North,SP031,3.0,566.63,15.0,1444.91,2.0
100535,2025-06-30,Mixer,Home,South,SP020,8.0,277.08,15.0,1884.14,3.0
100536,2024-01-12,Phone,Electronics,North,SP037,18.0,1750.16,5.0,29927.74,5.0
100537,2025-02-07,Watch,Clothing,East,SP014,18.0,1097.31,0.0,19751.58,4.0
100538,2025-10-23,Chair,Beauty,East,SP013,17.0,289.2,,4670.58,1.0
100539,2024-07-04,Bag,Books,North,SP019,,1705.24,20.0,25919.65,1.0
100540,2024-09-13,Bag,Home,East,SP009,4.0,398.85,20.0,1276.32,2.0
100541,2024-04-12,Book,Sports,West,SP022,10.0,1240.93,5.0,11788.84,5.0
100542,2025-11-06,,Beauty,East,SP021,10.0,1388.45,5.0,13190.27,4.0
100543,2024-06-21,Headphones,Home,East,SP009,1.0,629.86,5.0,598.37,3.0
100544,2025-05-06,Bag,Beauty,North,SP012,15.0,893.49,10.0,12062.11,5.0
100545,2024-03-24,Mixer,Clothing,,SP047,9.0,1718.13,5.0,14690.01,1.0
100546,2024-03-18,Laptop,Beauty,West,SP050,1.0,1699.93,25.0,1274.95,5.0
100547,2024-08-05,Mixer,Sports,South,SP024,2.0,1105.43,20.0,1768.69,4.0
100548,2024-08-16,Shoes,Sports,North,SP026,19.0,1467.79,10.0,25099.21,3.0
100549,2025-05-29,Shoes,Beauty,South,SP029,1.0,1327.04,20.0,1061.63,2.0
100550,2024-07-02,Shoes,Books,West,SP023,19.0,1897.68,25.0,27041.94,1.0
100551,2024-08-12,Book,Clothing,North,SP043,16.0,467.34,10.0,6729.7,2.0
100552,2025-06-14,Laptop,Electronics,East,SP007,12.0,779.25,15.0,7948.35,5.0
100553,2025-10-10,Camera,Beauty,South,SP025,9.0,1670.57,10.0,13531.62,4.0
100554,2025-01-09,Mixer,Home,West,SP015,19.0,1308.41,0.0,24859.79,5.0
100555,2025-02-19,,Sports,North,SP033,12.0,1635.39,10.0,17662.21,2.0
100556,2025-03-26,Watch,Clothing,South,SP012,6.0,463.83,20.0,2226.38,2.0
100557,2025-01-05,Chair,Sports,East,SP047,20.0,1436.02,0.0,28720.4,1.0
100558,2025-05-08,,Books,West,SP002,16.0,960.65,20.0,12296.32,2.0
100559,2024-02-14,Shoes,Books,North,SP037,5.0,1149.11,5.0,5458.27,2.0
100560,2024-02-27,Mixer,Sports,,SP047,6.0,520.23,5.0,2965.31,3.0
100561,2024-03-28,Bag,Clothing,South,SP027,7.0,901.16,15.0,5361.9,5.0
100562,2024-05-26,Camera,Books,East,SP011,19.0,1641.8,5.0,29634.49,3.0
100563,2025-04-09,Headphones,Sports,South,SP007,20.0,1183.24,5.0,22481.56,1.0
100564,2024-07-26,Headphones,Clothing,North,SP012,17.0,1719.89,20.0,23390.5,4.0
100565,2025-09-21,Mixer,Electronics,North,SP031,20.0,82.88,20.0,1326.08,2.0
100566,2025-09-09,Headphones,Beauty,West,SP024,18.0,1655.91,25.0,22354.78,1.0
100567,2025-12-15,Headphones,Home,North,SP028,17.0,860.77,15.0,12438.13,2.0
100568,2024-09-17,Watch,Beauty,West,SP017,16.0,,0.0,24526.24,2.0
100569,2024-01-06,Mixer,Electronics,West,SP042,1.0,1158.08,0.0,1158.08,2.0
100570,2025-12-05,Shoes,Sports,,SP017,,820.65,0.0,9027.15,5.0
100571,2025-03-09,,Clothing,West,SP036,19.0,734.46,10.0,12559.27,5.0
100572,2025-05-09,Bag,Home,East,SP037,6.0,743.57,20.0,3569.14,3.0
100573,2025-12-23,Phone,Books,South,SP029,13.0,1472.89,25.0,14360.68,2.0
100574,2024-04-12,Mixer,Beauty,North,SP011,7.0,1019.15,10.0,6420.65,4.0
100575,2025-10-13,Bag,Beauty,West,SP006,1.0,1609.72,5.0,1529.23,1.0
100576,2024-09-26,Laptop,Books,West,SP026,8.0,744.82,20.0,4766.85,5.0
100577,2025-11-02,Laptop,Clothing,West,SP029,17.0,576.51,20.0,7840.54,1.0
100578,2024-07-25,Camera,Beauty,South,SP040,17.0,575.58,0.0,9784.86,2.0
100579,2025-11-21,Laptop,Clothing,North,SP018,2.0,722.68,25.0,1084.02,4.0
100580,2024-12-27,Mixer,Electronics,North,SP006,13.0,813.87,5.0,10051.29,5.0
100581,2024-10-18,Book,Home,South,SP039,18.0,1830.44,10.0,29653.13,2.0
100582,2025-04-10,Shoes,Sports,North,SP036,13.0,1151.94,10.0,13477.7,1.0
100583,2025-05-30,Mixer,Home,East,SP045,10.0,683.23,0.0,6832.3,4.0
100584,2025-01-21,Book,Sports,West,SP038,19.0,969.84,5.0,17505.61,1.0
100585,2025-05-08,Chair,Books,South,SP021,4.0,519.35,15.0,1765.79,4.0
100586,2024-12-27,Watch,Clothing,East,SP006,17.0,1073.63,25.0,13688.78,4.0
100587,2025-11-20,Bag,Home,East,SP014,11.0,,5.0,1637.31,5.0
100588,2024-10-02,Chair,Sports,South,SP016,6.0,1894.5,25.0,8525.25,2.0
100589,2024-09-28,Camera,Home,South,SP050,7.0,462.27,5.0,3074.1,1.0
100590,2024-05-02,Bag,Beauty,North,SP049,,1353.25,25.0,3044.81,5.0
100591,2024-02-13,Bag,Beauty,East,SP032,16.0,745.54,10.0,10735.78,2.0
100592,2025-06-07,Shoes,Electronics,West,SP031,9.0,798.77,20.0,5751.14,5.0
100593,2024-02-03,Shoes,Sports,North,SP045,17.0,697.84,25.0,8897.46,5.0
100594,2025-04-16,Chair,Sports,North,SP021,11.0,1379.98,0.0,15179.78,3.0
100595,2025-09-19,Chair,Home,West,SP040,9.0,378.37,,3064.8,3.0
100596,2025-01-09,Headphones,Books,East,SP024,6.0,1000.05,5.0,5700.28,4.0
100597,2024-10-13,Camera,Books,South,SP007,15.0,363.88,5.0,5185.29,3.0
100598,2024-08-29,Chair,Clothing,,SP031,18.0,867.28,15.0,13269.38,1.0
100599,2024-06-29,Mixer,Beauty,East,SP032,14.0,1001.7,25.0,10517.85,3.0
100600,2024-09-13,Headphones,Electronics,,SP004,18.0,1717.71,0.0,30918.78,2.0
100601,2024-09-17,Bag,Books,East,SP017,16.0,1678.75,0.0,26860.0,3.0
100602,2025-01-03,Book,Electronics,West,SP008,18.0,1117.2,10.0,18098.64,3.0
100603,2025-11-26,Mixer,Clothing,East,SP023,20.0,401.92,20.0,6430.72,3.0
100604,2025-11-20,Bag,Electronics,,SP040,17.0,977.55,25.0,12463.76,3.0
100605,2025-04-19,Book,Sports,West,SP005,5.0,1737.17,25.0,6514.39,1.0
100606,2024-06-14,Watch,Books,East,SP039,11.0,460.29,10.0,4556.87,4.0
100607,2024-10-04,Camera,Beauty,West,SP027,15.0,1563.04,10.0,21101.04,
100608,2024-07-07,Watch,Books,North,SP014,1.0,254.45,5.0,241.73,2.0
100609,2025-02-10,Mixer,Electronics,,SP050,4.0,195.63,15.0,665.14,4.0
100610,2025-06-20,Shoes,Electronics,West,SP020,3.0,212.34,20.0,509.62,2.0
100611,2024-09-10,Shoes,Beauty,South,SP002,10.0,889.11,5.0,8446.55,1.0
100612,2025-11-10,Bag,Sports,East,SP036,12.0,,10.0,18591.55,4.0
100613,2024-05-18,Bag,Books,West,SP034,18.0,358.19,20.0,5157.94,5.0
100614,2024-11-13,Phone,Sports,East,SP024,12.0,965.9,5.0,11011.26,4.0
100615,2024-09-23,Mixer,Clothing,East,SP019,5.0,610.63,0.0,3053.15,4.0
100616,2025-07-01,Bag,Home,North,SP050,1.0,1377.1,15.0,1170.53,4.0
100617,2024-10-26,Mixer,Home,South,SP027,20.0,466.27,0.0,9325.4,5.0
