ExpenseID,Date,Category,Amount,Quantity,MonthlyBudget,PaymentMethod,Description,Merchant,City
285,2025-11-01,Education,9845.0,4.0,23815.0,Net Banking,Expense 285,Swiggy,Pune
286,2025-07-08,Fuel,2485.0,6.0,42978.0,Cash,Expense 286,Flipkart,Rajkot
287,2025-10-24,Transport,8312.0,,17664.0,Cash,Expense 287,Amazon,Surat
288,2025-12-16,Rent,13842.0,3.0,50127.0,Credit Card,Expense 288,Amazon,Mumbai
289,2025-02-08,Shopping,3990.0,2.0,56614.0,UPI,Expense 289,Swiggy,Mumbai
290,2025-01-03,Bills,18540.0,8.0,49734.0,Net Banking,Expense 290,Medical Store,Hyderabad
291,2025-03-07,Fuel,5896.0,9.0,54721.0,Net Banking,Expense 291,Swiggy,Ahmedabad
292,2025-09-02,Transport,10915.0,11.0,13507.0,Cash,Expense 292,Ola,Ahmedabad
293,2025-06-10,Health,14074.0,12.0,8133.0,Wallet,Expense 293,Ola,Rajkot
294,2025-02-25,Travel,9091.0,,7770.0,UPI,Expense 294,Flipkart,Rajkot
295,2025-01-16,Transport,12422.0,4.0,57142.0,Credit Card,Expense 295,Medical Store,Jaipur
296,2025-09-09,Rent,16412.0,15.0,24879.0,Wallet,Expense 296,DMart,Bangalore
297,2025-04-22,Medical,14298.0,12.0,52573.0,Cash,Expense 297,Flipkart,Mumbai
298,2025-07-26,Bills,15193.0,8.0,25893.0,Cash,Expense 298,Medical Store,Vadodara
299,2025-07-17,Medical,16456.0,2.0,15002.0,Cash,Expense 299,DMart,Hyderabad
300,2025-01-23,Food,19507.0,1.0,16455.0,UPI,Expense 300,Uber,Mumbai
301,2025-02-07,Entertainment,17779.0,13.0,39641.0,Credit Card,Expense 301,Swiggy,Ahmedabad
302,2025-03-23,Education,11811.0,15.0,37361.0,Debit Card,Expense 302,Amazon,Delhi
303,2025-06-19,Transport,,13.0,31001.0,Net Banking,Expense 303,Uber,Mumbai
304,2025-08-07,Transport,15545.0,14.0,38972.0,Cash,Expense 304,,Ahmedabad
305,2025-06-15,Bills,1168.0,15.0,55902.0,Credit Card,Expense 305,Amazon,Jaipur
306,2025-06-04,Groceries,1515.0,4.0,44712.0,Net Banking,Expense 306,Uber,Ahmedabad
307,2025-09-16,Health,15406.0,5.0,,Wallet,Expense 307,Ola,Rajkot
308,2025-05-15,Transport,19675.0,13.0,30989.0,Cash,Expense 308,DMart,Bangalore
309,2025-04-10,Shopping,15145.0,,22953.0,Cash,Expense 309,DMart,Rajkot
310,2025-05-02,Medical,4437.0,8.0,53495.0,UPI,Expense 310,Ola,Hyderabad
311,2025-08-19,Shopping,5741.0,11.0,28298.0,Debit Card,Expense 311,Ola,Mumbai
312,2025-08-17,Groceries,4676.0,5.0,51689.0,UPI,Expense 312,Uber,Bangalore
313,2025-03-25,Transport,8137.0,7.0,11525.0,Net Banking,Expense 313,Amazon,Vadodara
314,2025-05-19,Groceries,728.0,2.0,50350.0,Cash,Expense 314,Amazon,Delhi
315,2025-03-02,Health,6636.0,15.0,10280.0,Credit Card,Expense 315,Big Bazaar,Jaipur
316,2025-06-15,Groceries,4266.0,15.0,55373.0,Net Banking,Expense 316,Ola,Pune
317,2025-07-14,Shopping,16151.0,11.0,42595.0,Debit Card,Expense 317,Big Bazaar,Jaipur
318,2025-09-18,Entertainment,13751.0,15.0,54958.0,Credit Card,Expense 318,Swiggy,Jaipur
319,2025-01-28,Fuel,13044.0,9.0,38434.0,Cash,Expense 319,DMart,Jaipur
320,2025-02-14,Groceries,11324.0,2.0,7408.0,Debit Card,Expense 320,,Ahmedabad
321,2025-01-08,Shopping,9102.0,13.0,43123.0,Debit Card,Expense 321,Zomato,Delhi
322,2025-01-09,Travel,11583.0,4.0,,Net Banking,Expense 322,Medical Store,Rajkot
323,2025-03-20,Food,9714.0,9.0,46427.0,Net Banking,Expense 323,,Jaipur
324,2025-06-23,Shopping,10785.0,7.0,39855.0,Net Banking,Expense 324,Ola,Hyderabad
325,2025-04-08,Rent,9595.0,9.0,39402.0,Cash,Expense 325,Big Bazaar,Mumbai
326,2025-06-18,Entertainment,18718.0,3.0,20919.0,Wallet,Expense 326,Swiggy,Pune
327,2025-04-07,Groceries,14974.0,10.0,56283.0,Credit Card,Expense 327,Medical Store,Vadodara
328,2025-04-12,Food,16505.0,10.0,47638.0,Credit Card,Expense 328,Ola,Mumbai
329,2025-11-21,Transport,506.0,11.0,44247.0,Net Banking,Expense 329,Flipkart,Mumbai
330,2025-06-14,Rent,9304.0,11.0,58676.0,Debit Card,Expense 330,,Ahmedabad
331,2025-05-18,Bills,14253.0,9.0,7311.0,Net Banking,Expense 331,Flipkart,Surat
332,2025-08-01,Fuel,9246.0,6.0,,Credit Card,Expense 332,Ola,Jaipur
333,2025-05-26,Shopping,95.0,14.0,31967.0,Cash,Expense 333,Amazon,Bangalore
334,2025-11-24,Medical,9347.0,15.0,24117.0,Cash,Expense 334,Big Bazaar,Delhi
335,2025-09-17,Shopping,1713.0,11.0,48803.0,Credit Card,Expense 335,DMart,Jaipur
336,2025-02-28,Shopping,10887.0,3.0,44914.0,Wallet,Expense 336,Zomato,Hyderabad
337,2025-09-05,Groceries,3031.0,10.0,35198.0,Cash,Expense 337,Zomato,Jaipur
338,2025-01-26,Groceries,12903.0,1.0,13284.0,UPI,Expense 338,Uber,Mumbai
339,2025-08-18,Health,8242.0,6.0,30612.0,Credit Card,Expense 339,Amazon,Vadodara
340,2025-04-05,Groceries,18630.0,12.0,23120.0,Debit Card,Expense 340,Ola,Vadodara
341,2025-07-24,Fuel,1703.0,15.0,44240.0,Credit Card,Expense 341,Amazon,Jaipur
342,2025-08-17,Fuel,11200.0,3.0,16544.0,Debit Card,Expense 342,Medical Store,Pune
343,2025-03-12,Food,,15.0,19410.0,Wallet,Expense 343,Flipkart,Hyderabad
344,2025-06-13,Food,2045.0,11.0,12938.0,Net Banking,Expense 344,Flipkart,Hyderabad
345,2025-02-19,Transport,9656.0,1.0,9801.0,Cash,Expense 345,Zomato,Mumbai
346,2025-12-08,Health,12359.0,9.0,5863.0,Debit Card,Expense 346,Zomato,Vadodara
347,2025-03-21,Education,17316.0,11.0,21793.0,Cash,Expense 347,Flipkart,Delhi
348,2025-01-11,Bills,12996.0,14.0,31785.0,Net Banking,Expense 348,,Rajkot
349,2025-04-05,Entertainment,4433.0,12.0,22365.0,Net Banking,Expense 349,Medical Store,Jaipur
350,2025-10-01,Fuel,13867.0,11.0,33124.0,Wallet,Expense 350,Reliance Fresh,Delhi
351,2025-02-28,Education,18124.0,4.0,39441.0,UPI,Expense 351,Medical Store,Mumbai
352,2025-02-02,Groceries,17284.0,4.0,19794.0,UPI,Expense 352,DMart,Ahmedabad
353,2025-02-05,Food,17628.0,13.0,27875.0,Cash,Expense 353,Medical Store,Surat
354,2025-02-23,Entertainment,15419.0,2.0,5086.0,Net Banking,Expense 354,Medical Store,Jaipur
355,2025-07-04,Food,3235.0,15.0,42244.0,Cash,Expense 355,Reliance Fresh,Bangalore
356,2025-07-08,Food,8158.0,1.0,50993.0,Debit Card,Expense 356,Big Bazaar,Delhi
357,2025-12-17,Travel,5403.0,6.0,50882.0,Credit Card,Expense 357,Medical Store,Jaipur
358,2025-06-18,Rent,18429.0,11.0,39874.0,UPI,Expense 358,Ola,Hyderabad
359,2025-02-02,Entertainment,4079.0,6.0,37837.0,Debit Card,Expense 359,Amazon,Surat
360,2025-04-26,Rent,191.0,11.0,37657.0,Net Banking,Expense 360,Reliance Fresh,Jaipur
361,2025-09-07,Travel,13599.0,9.0,8507.0,UPI,Expense 361,Amazon,Ahmedabad
362,2025-10-22,Travel,9267.0,15.0,51487.0,UPI,Expense 362,Uber,Mumbai
363,2025-07-02,Entertainment,19509.0,4.0,30428.0,Credit Card,Expense 363,Swiggy,Surat
364,2025-07-17,Travel,16265.0,10.0,40448.0,Credit Card,Expense 364,Flipkart,Ahmedabad
365,2025-01-10,Groceries,7105.0,14.0,39128.0,Wallet,Expense 365,Medical Store,Delhi
366,2025-10-06,Fuel,16305.0,8.0,42432.0,Net Banking,Expense 366,Swiggy,Vadodara
367,2025-05-23,Transport,19291.0,,44073.0,Credit Card,Expense 367,Big Bazaar,Surat
368,2025-02-23,Fuel,5652.0,8.0,,Cash,Expense 368,Big Bazaar,Bangalore
369,2025-06-25,Fuel,10491.0,14.0,14836.0,UPI,Expense 369,Amazon,Surat
370,2025-12-15,Fuel,8744.0,6.0,,Debit Card,Expense 370,Ola,Ahmedabad
371,2025-01-25,Food,19151.0,1.0,14570.0,Wallet,Expense 371,Zomato,Bangalore
372,2025-08-19,Health,7042.0,4.0,31471.0,Credit Card,,Uber,Rajkot
373,2025-11-15,Rent,12807.0,12.0,40800.0,Net Banking,Expense 373,Uber,Delhi
374,2025-07-17,Education,15533.0,2.0,16553.0,Wallet,Expense 374,Swiggy,Ahmedabad
375,2025-03-17,Entertainment,10652.0,6.0,26604.0,Credit Card,Expense 375,Big Bazaar,Vadodara
376,2025-04-10,Medical,15653.0,6.0,,UPI,Expense 376,Swiggy,Mumbai
377,2025-04-21,Transport,2544.0,12.0,32851.0,Wallet,Expense 377,DMart,Rajkot
378,2025-12-12,Food,,10.0,28422.0,Cash,Expense 378,Big Bazaar,Pune
379,2025-05-11,Entertainment,1875.0,7.0,38138.0,Cash,Expense 379,Reliance Fresh,Ahmedabad
380,2025-06-03,Shopping,15167.0,11.0,18305.0,Credit Card,Expense 380,Ola,Bangalore
381,2025-08-26,Transport,9832.0,4.0,,Credit Card,Expense 381,Amazon,Bangalore
382,2025-06-12,Entertainment,8135.0,,17251.0,UPI,Expense 382,Big Bazaar,Vadodara
383,2025-12-11,Food,5371.0,2.0,17525.0,Debit Card,Expense 383,,Vadodara
384,2025-10-19,Medical,15005.0,5.0,16844.0,Credit Card,Expense 384,Reliance Fresh,Surat
385,2025-02-07,Rent,14880.0,14.0,40250.0,Wallet,Expense 385,Zomato,Ahmedabad
386,2025-01-06,Rent,,8.0,22763.0,Debit Card,Expense 386,Reliance Fresh,Hyderabad
387,2025-01-10,Transport,11812.0,7.0,5128.0,Debit Card,Expense 387,Flipkart,Bangalore
388,2025-07-21,Shopping,9547.0,8.0,40421.0,Wallet,Expense 388,Uber,Bangalore
389,2025-10-13,Fuel,9997.0,9.0,24478.0,Net Banking,Expense 389,Uber,Delhi
390,2025-10-19,Fuel,15608.0,4.0,14398.0,Cash,Expense 390,,Mumbai
391,2025-04-27,Transport,15023.0,11.0,42658.0,UPI,Expense 391,Flipkart,Bangalore
392,2025-09-24,Education,2090.0,1.0,51309.0,Credit Card,Expense 392,Zomato,Vadodara
393,2025-12-08,Education,18509.0,13.0,52741.0,Credit Card,Expense 393,Zomato,Delhi
394,2025-04-12,Travel,6983.0,13.0,18641.0,Wallet,Expense 394,,Jaipur
395,2025-09-19,Education,16149.0,6.0,27232.0,Wallet,Expense 395,Ola,Hyderabad
396,2025-12-27,Food,3229.0,2.0,36020.0,Credit Card,Expense 396,Swiggy,Mumbai
397,2025-05-21,Medical,11248.0,14.0,14253.0,Cash,Expense 397,Flipkart,Ahmedabad
398,2025-06-03,Groceries,18543.0,4.0,35526.0,Net Banking,Expense 398,Reliance Fresh,Bangalore
399,2025-06-05,Travel,18615.0,10.0,6431.0,Net Banking,Expense 399,Reliance Fresh,Delhi
400,2025-04-20,Groceries,3569.0,4.0,15850.0,Wallet,Expense 400,Reliance Fresh,Pune
401,2025-03-04,Education,7908.0,7.0,55972.0,Net Banking,,Flipkart,Ahmedabad
402,2025-02-02,Transport,11595.0,10.0,12477.0,Debit Card,Expense 402,Uber,Jaipur
403,2025-02-19,Entertainment,1647.0,7.0,7992.0,Wallet,Expense 403,DMart,Surat
404,2025-05-07,Medical,1426.0,9.0,,Debit Card,Expense 404,Flipkart,Ahmedabad
405,2025-05-26,Shopping,3736.0,4.0,46979.0,Wallet,Expense 405,Medical Store,Vadodara
406,2025-10-14,Groceries,15300.0,3.0,30043.0,Wallet,Expense 406,Medical Store,Surat
407,2025-08-06,Rent,7666.0,7.0,53621.0,UPI,Expense 407,Swiggy,Delhi
408,2025-06-04,Transport,18355.0,,36524.0,Cash,Expense 408,Zomato,Pune
409,2025-04-15,Bills,2588.0,6.0,,Credit Card,Expense 409,Zomato,Jaipur
410,2025-03-26,Entertainment,19713.0,13.0,33714.0,Cash,Expense 410,Swiggy,Surat
411,2025-02-19,Groceries,5377.0,9.0,18877.0,Net Banking,Expense 411,Swiggy,Ahmedabad
412,2025-07-12,Travel,19831.0,8.0,50619.0,Cash,Expense 412,Amazon,Bangalore
413,2025-08-09,Education,3809.0,3.0,22242.0,Net Banking,Expense 413,Amazon,Mumbai
414,2025-11-22,Transport,6269.0,7.0,18240.0,Debit Card,Expense 414,Medical Store,Ahmedabad
415,2025-12-08,Food,1848.0,3.0,13977.0,Wallet,Expense 415,Amazon,Rajkot
416,2025-08-28,Shopping,,4.0,21835.0,Wallet,Expense 416,,Surat
417,2025-07-13,Entertainment,11230.0,8.0,44277.0,Credit Card,Expense 417,Medical Store,Hyderabad
418,2025-12-08,Shopping,,10.0,,Debit Card,Expense 418,Ola,Jaipur
419,2025-11-06,Entertainment,19673.0,12.0,56633.0,UPI,Expense 419,Amazon,Vadodara
420,2025-11-02,Medical,14466.0,13.0,26147.0,Credit Card,Expense 420,Swiggy,Delhi
421,2025-05-04,Bills,12524.0,7.0,5268.0,Net Banking,Expense 421,,Bangalore
422,2025-05-11,Entertainment,13921.0,10.0,8300.0,Wallet,Expense 422,Big Bazaar,Mumbai
423,2025-06-16,Transport,11657.0,,36152.0,Wallet,Expense 423,Medical Store,Vadodara
424,2025-03-11,Travel,576.0,6.0,16056.0,Cash,Expense 424,Ola,Jaipur
425,2025-07-12,Travel,15509.0,14.0,23157.0,UPI,,,Surat
426,2025-08-04,Travel,11362.0,4.0,59926.0,Cash,Expense 426,Ola,Bangalore
427,2025-02-13,Transport,,12.0,30672.0,Wallet,Expense 427,Swiggy,Pune
428,2025-01-03,Health,6039.0,6.0,16086.0,Net Banking,Expense 428,DMart,Delhi
429,2025-06-15,Travel,10319.0,15.0,33139.0,Credit Card,Expense 429,DMart,Bangalore
430,2025-08-01,Medical,12522.0,9.0,49335.0,Wallet,Expense 430,Big Bazaar,Delhi
431,2025-11-16,Food,15546.0,10.0,44924.0,Net Banking,Expense 431,Amazon,Surat
432,2025-09-19,Transport,7722.0,,5001.0,Wallet,Expense 432,Big Bazaar,Mumbai
433,2025-08-17,Fuel,3492.0,12.0,46578.0,UPI,Expense 433,Ola,Surat
434,2025-07-01,Medical,1776.0,9.0,12143.0,Cash,Expense 434,Amazon,Mumbai
435,2025-10-14,Groceries,18570.0,7.0,30624.0,UPI,Expense 435,Swiggy,Mumbai
436,2025-07-25,Health,11380.0,7.0,29379.0,Wallet,,Ola,Mumbai
437,2025-06-20,Medical,13689.0,10.0,16590.0,Net Banking,Expense 437,Zomato,Ahmedabad
438,2025-11-28,Fuel,15146.0,15.0,39179.0,Cash,Expense 438,Big Bazaar,Pune
439,2025-07-05,Bills,2198.0,11.0,23577.0,Credit Card,Expense 439,Amazon,Surat
440,2025-01-07,Medical,4247.0,5.0,,UPI,Expense 440,Swiggy,Pune
441,2025-02-05,Shopping,19347.0,5.0,17367.0,Net Banking,Expense 441,Flipkart,Surat
442,2025-09-06,Groceries,14280.0,14.0,42685.0,Cash,Expense 442,Big Bazaar,Jaipur
443,2025-01-10,Food,19602.0,8.0,39474.0,Wallet,Expense 443,Ola,Delhi
444,2025-09-27,Health,5284.0,13.0,25591.0,Debit Card,Expense 444,Reliance Fresh,Hyderabad
445,2025-12-10,Travel,19303.0,15.0,47929.0,Debit Card,Expense 445,Reliance Fresh,Pune
446,2025-05-08,Medical,6905.0,3.0,55881.0,Credit Card,Expense 446,Ola,Hyderabad
447,2025-09-20,Entertainment,621.0,6.0,42625.0,Credit Card,Expense 447,Zomato,Ahmedabad
448,2025-08-05,Medical,13715.0,3.0,,Credit Card,Expense 448,Swiggy,Mumbai
449,2025-11-17,Education,,3.0,36478.0,Credit Card,Expense 449,Ola,Vadodara
450,2025-07-23,Travel,8317.0,13.0,23071.0,Wallet,Expense 450,Big Bazaar,Rajkot
451,2025-11-22,Medical,2830.0,14.0,38918.0,Cash,Expense 451,Swiggy,Jaipur
452,2025-08-06,Entertainment,2943.0,10.0,48122.0,Debit Card,Expense 452,Zomato,Jaipur
453,2025-01-12,Medical,4849.0,3.0,33067.0,Debit Card,Expense 453,DMart,Vadodara
454,2025-01-26,Transport,17276.0,3.0,37081.0,Net Banking,Expense 454,Ola,Ahmedabad
455,2025-08-18,Transport,1525.0,10.0,56835.0,Debit Card,Expense 455,Amazon,Ahmedabad
456,2025-04-06,Food,199.0,5.0,14499.0,Wallet,Expense 456,,Vadodara
457,2025-06-06,Rent,13353.0,5.0,,UPI,Expense 457,Ola,Pune
458,2025-03-02,Shopping,17262.0,9.0,,Credit Card,Expense 458,DMart,Jaipur
459,2025-08-20,Medical,5109.0,15.0,16907.0,Wallet,Expense 459,Big Bazaar,Pune
460,2025-12-22,Education,11289.0,1.0,45989.0,Debit Card,Expense 460,DMart,Ahmedabad
461,2025-02-08,Health,5501.0,2.0,57554.0,Debit Card,Expense 461,,Hyderabad
462,2025-06-04,Health,14298.0,13.0,17592.0,Debit Card,Expense 462,Swiggy,Rajkot
463,2025-10-09,Bills,4418.0,2.0,47332.0,Net Banking,Expense 463,Medical Store,Ahmedabad
464,2025-06-03,Medical,13937.0,12.0,7302.0,Debit Card,Expense 464,Reliance Fresh,Jaipur
465,2025-10-26,Fuel,,5.0,42540.0,Debit Card,,Big Bazaar,Pune
466,2025-12-22,Travel,,13.0,8517.0,Credit Card,Expense 466,DMart,Bangalore
467,2025-05-06,Entertainment,10451.0,1.0,,Debit Card,Expense 467,Ola,Mumbai
468,2025-10-10,Health,18385.0,10.0,,Cash,Expense 468,Swiggy,Delhi
469,2025-12-23,Shopping,,5.0,45735.0,Debit Card,Expense 469,Swiggy,Delhi
470,2025-03-24,Bills,13217.0,6.0,29413.0,UPI,Expense 470,Big Bazaar,Jaipur
471,2025-03-04,Rent,4753.0,7.0,35574.0,UPI,Expense 471,Reliance Fresh,Bangalore
472,2025-09-26,Health,16961.0,5.0,45234.0,Debit Card,Expense 472,Flipkart,Mumbai
473,2025-10-02,Fuel,10503.0,6.0,5174.0,Debit Card,Expense 473,Swiggy,Vadodara
474,2025-11-03,Entertainment,10691.0,5.0,39776.0,Debit Card,Expense 474,Ola,Rajkot
475,2025-01-27,Fuel,539.0,8.0,8305.0,Credit Card,Expense 475,Medical Store,Pune
476,2025-03-26,Education,7544.0,,50968.0,Debit Card,Expense 476,Reliance Fresh,Pune
477,2025-02-28,Education,2597.0,8.0,5353.0,Debit Card,Expense 477,Swiggy,Pune
478,2025-12-20,Transport,9307.0,7.0,20417.0,Debit Card,Expense 478,Swiggy,Jaipur
479,2025-03-15,Groceries,14567.0,6.0,55709.0,UPI,Expense 479,Reliance Fresh,Vadodara
480,2025-10-04,Fuel,19211.0,1.0,34489.0,Wallet,Expense 480,Reliance Fresh,Mumbai
481,2025-05-05,Health,1191.0,7.0,10402.0,Debit Card,Expense 481,Swiggy,Delhi
482,2025-09-26,Shopping,11709.0,12.0,20795.0,Debit Card,Expense 482,Swiggy,Hyderabad
483,2025-09-12,Health,19185.0,1.0,44595.0,Wallet,Expense 483,DMart,Pune
484,2025-02-26,Fuel,10862.0,1.0,12327.0,Wallet,Expense 484,,Vadodara
485,2025-12-13,Transport,12618.0,4.0,19990.0,Net Banking,Expense 485,Flipkart,Rajkot
486,2025-12-07,Travel,1020.0,10.0,30231.0,Credit Card,Expense 486,Medical Store,Mumbai
487,2025-06-20,Health,18679.0,10.0,18226.0,Net Banking,Expense 487,Amazon,Ahmedabad
488,2025-01-14,Health,8399.0,12.0,9367.0,Net Banking,Expense 488,,Jaipur
489,2025-05-02,Education,1263.0,15.0,56583.0,Net Banking,Expense 489,Reliance Fresh,Ahmedabad
490,2025-03-25,Fuel,17482.0,3.0,,Credit Card,Expense 490,Flipkart,Rajkot
491,2025-04-23,Rent,,2.0,25320.0,Net Banking,Expense 491,Ola,Delhi
492,2025-11-09,Food,15074.0,,24101.0,Debit Card,Expense 492,DMart,Pune
493,2025-10-06,Groceries,16025.0,6.0,23418.0,Credit Card,Expense 493,Big Bazaar,Bangalore
494,2025-04-05,Bills,11543.0,,21236.0,Cash,Expense 494,Big Bazaar,Mumbai
495,2025-08-19,Medical,799.0,14.0,44674.0,Credit Card,Expense 495,Big Bazaar,Hyderabad
496,2025-06-20,Travel,1393.0,13.0,22885.0,Net Banking,Expense 496,DMart,Delhi
497,2025-06-28,Food,12020.0,3.0,18957.0,Credit Card,Expense 497,Zomato,Vadodara
498,2025-07-11,Medical,6239.0,5.0,34402.0,Cash,Expense 498,Big Bazaar,Rajkot
499,2025-06-15,Education,14799.0,12.0,57970.0,Cash,Expense 499,Reliance Fresh,Hyderabad
500,2025-10-20,Education,3001.0,2.0,53925.0,Cash,Expense 500,Big Bazaar,Vadodara
501,2025-03-18,Education,3767.0,4.0,42525.0,Cash,Expense 501,Flipkart,Jaipur
502,2025-05-25,Travel,6791.0,14.0,59076.0,Wallet,Expense 502,Medical Store,Bangalore
503,2025-08-01,Education,13916.0,13.0,48977.0,Debit Card,Expense 503,Medical Store,Mumbai
504,2025-06-26,Health,,15.0,54246.0,Cash,Expense 504,Reliance Fresh,Mumbai
505,2025-02-08,Transport,17548.0,3.0,30237.0,Net Banking,Expense 505,Uber,Bangalore
506,2025-09-03,Medical,4170.0,1.0,26570.0,Debit Card,,Ola,Mumbai
507,2025-08-21,Fuel,12139.0,14.0,55612.0,Cash,Expense 507,Medical Store,Bangalore
508,2025-02-12,Education,10178.0,2.0,15278.0,Cash,,Amazon,Pune
509,2025-09-25,Medical,7895.0,1.0,49684.0,UPI,,Zomato,Rajkot
510,2025-11-09,Shopping,3778.0,1.0,55696.0,Cash,Expense 510,Ola,Hyderabad
511,2025-09-13,Bills,5011.0,15.0,40640.0,Credit Card,Expense 511,Medical Store,Rajkot
512,2025-05-06,Shopping,8923.0,6.0,44950.0,Credit Card,Expense 512,Reliance Fresh,Pune
513,2025-12-07,Shopping,866.0,10.0,27924.0,Wallet,Expense 513,Medical Store,Hyderabad
514,2025-07-15,Entertainment,18732.0,1.0,19804.0,UPI,Expense 514,Medical Store,Bangalore
515,2025-12-27,Rent,1397.0,15.0,43246.0,Debit Card,Expense 515,Reliance Fresh,Mumbai
516,2025-10-09,Entertainment,14754.0,8.0,11246.0,UPI,Expense 516,Reliance Fresh,Rajkot
517,2025-08-13,Education,13969.0,12.0,21400.0,Credit Card,Expense 517,Zomato,Bangalore
518,2025-03-18,Rent,10496.0,2.0,40058.0,Credit Card,Expense 518,Flipkart,Ahmedabad
519,2025-02-10,Bills,4271.0,5.0,57060.0,Credit Card,Expense 519,Uber,Hyderabad
520,2025-08-26,Fuel,,,,Net Banking,Expense 520,Uber,Rajkot
521,2025-10-14,Entertainment,13987.0,4.0,58540.0,Wallet,Expense 521,Uber,Pune
522,2025-09-12,Entertainment,2814.0,4.0,57560.0,UPI,Expense 522,,Hyderabad
523,2025-12-17,Shopping,11359.0,13.0,20533.0,Cash,Expense 523,Uber,Mumbai
524,2025-08-13,Transport,1678.0,12.0,47619.0,UPI,Expense 524,,Vadodara
525,2025-01-15,Health,9913.0,6.0,16509.0,UPI,Expense 525,Medical Store,Delhi
526,2025-09-18,Medical,4856.0,10.0,33459.0,Credit Card,Expense 526,Flipkart,Rajkot
527,2025-06-26,Education,5722.0,9.0,57018.0,UPI,Expense 527,Swiggy,Pune
528,2025-04-13,Food,467.0,5.0,38181.0,Wallet,Expense 528,Flipkart,Vadodara
529,2025-03-28,Transport,16827.0,6.0,26104.0,Wallet,,DMart,Delhi
530,2025-07-17,Fuel,13696.0,3.0,43720.0,Credit Card,Expense 530,Medical Store,Pune
531,2025-02-16,Transport,10573.0,11.0,31720.0,Cash,,Amazon,Vadodara
532,2025-11-11,Food,2833.0,12.0,52334.0,Debit Card,Expense 532,Uber,Surat
533,2025-07-23,Fuel,286.0,7.0,31446.0,Credit Card,Expense 533,Amazon,Rajkot
534,2025-03-23,Fuel,10350.0,8.0,,Credit Card,Expense 534,DMart,Mumbai
535,2025-07-03,Health,11902.0,2.0,9326.0,Credit Card,Expense 535,Ola,Pune
536,2025-10-11,Food,13664.0,12.0,7610.0,Debit Card,Expense 536,Uber,Surat
537,2025-06-17,Health,,8.0,20636.0,UPI,Expense 537,Ola,Rajkot
538,2025-12-03,Medical,1114.0,2.0,9498.0,Credit Card,Expense 538,Reliance Fresh,Hyderabad
539,2025-04-04,Education,18714.0,10.0,17111.0,Wallet,Expense 539,Reliance Fresh,Pune
540,2025-03-03,Fuel,5138.0,15.0,5743.0,Net Banking,Expense 540,Medical Store,Bangalore
541,2025-01-20,Entertainment,16664.0,12.0,59360.0,Wallet,Expense 541,Flipkart,Pune
542,2025-08-24,Education,11496.0,13.0,,Debit Card,Expense 542,Uber,Surat
543,2025-05-02,Travel,19996.0,15.0,48480.0,Wallet,Expense 543,Reliance Fresh,Bangalore
544,2025-08-21,Travel,6760.0,7.0,7909.0,Credit Card,Expense 544,Uber,Jaipur
545,2025-06-15,Shopping,275.0,4.0,8025.0,Debit Card,Expense 545,Flipkart,Jaipur
546,2025-08-03,Education,14133.0,5.0,5098.0,Cash,Expense 546,Swiggy,Pune
547,2025-12-14,Rent,3902.0,12.0,53377.0,Net Banking,Expense 547,Medical Store,Vadodara
548,2025-07-03,Travel,12942.0,13.0,52582.0,Cash,Expense 548,Flipkart,Pune
549,2025-09-03,Fuel,9301.0,4.0,40669.0,Debit Card,Expense 549,Reliance Fresh,Bangalore
550,2025-09-27,Entertainment,13145.0,1.0,27326.0,Wallet,Expense 550,Big Bazaar,Pune
551,2025-03-19,Education,17316.0,2.0,10392.0,Credit Card,Expense 551,Zomato,Delhi
552,2025-08-23,Fuel,986.0,4.0,26636.0,Debit Card,Expense 552,Ola,Ahmedabad
553,2025-01-02,Rent,2276.0,8.0,11584.0,Net Banking,Expense 553,Uber,Ahmedabad
554,2025-01-04,Travel,19954.0,3.0,34444.0,Wallet,Expense 554,Reliance Fresh,Mumbai
555,2025-09-08,Education,972.0,3.0,9847.0,Credit Card,Expense 555,Big Bazaar,Pune
556,2025-04-10,Shopping,19424.0,1.0,20512.0,UPI,Expense 556,Medical Store,Pune
557,2025-08-07,Fuel,5529.0,7.0,8420.0,Credit Card,Expense 557,Ola,Bangalore
558,2025-12-28,Transport,8236.0,8.0,36125.0,Cash,Expense 558,,Rajkot
559,2025-12-18,Travel,383.0,12.0,7986.0,UPI,Expense 559,Zomato,Mumbai
560,2025-02-18,Education,1052.0,9.0,43172.0,Net Banking,Expense 560,Flipkart,Pune
561,2025-08-24,Rent,18240.0,2.0,12351.0,UPI,Expense 561,Amazon,Mumbai
562,2025-01-07,Travel,5428.0,7.0,43881.0,Wallet,Expense 562,Swiggy,Delhi
563,2025-05-06,Shopping,10397.0,10.0,27061.0,Wallet,Expense 563,Amazon,Mumbai
564,2025-07-24,Fuel,9766.0,8.0,54006.0,Debit Card,Expense 564,Medical Store,Delhi
565,2025-01-14,Travel,9010.0,1.0,50879.0,Wallet,Expense 565,Uber,Ahmedabad
566,2025-01-27,Rent,9295.0,11.0,29931.0,Cash,Expense 566,DMart,Hyderabad
567,2025-04-03,Rent,842.0,15.0,5787.0,UPI,Expense 567,Flipkart,Bangalore
568,2025-02-12,Entertainment,7628.0,12.0,49834.0,Net Banking,Expense 568,,Pune
569,2025-08-13,Shopping,15526.0,14.0,18419.0,Wallet,Expense 569,Amazon,Pune
